hotel_id,comment_id,sentence_num,sentence,emotion_val,date
3332,192016,16,"But, if you're with a pal or this doesn't bother you, it's fine. If you are looking for an experience, a bit of a laugh and a pretty convenient location, plus use of the onsen and other facilities, this is a really good place and is not expensive.",1,2012-03-14
3332,192016,17,Just don't expect a warm welcome and to make any new friends!,0,2012-03-14
3332,192016,18,:-),1,2012-03-14
135,64666,2,"We found the rooms clean, the beds comfortable, the wireless speedy, the breakfast delicious. The location is terrific - a quiet side street about a four-minute walk to public transportation. Slightly longer stroll to Zojo-ji Temple and the Tokyo Tower. We walked all the way to the Imperial Gardens for an adventure but were quite footsore afterwards. The breakfast buffet has both Japanese and western choices.",1,2015-05-11
135,64666,3,We were there during Golden Week and occasionally every seat was taken. We were asked to wait in the reception area (there are couches) but only for a few minutes.,0,2015-05-11
135,64666,4,"I don't know how common this is in Tokyo, but we were there in early May, just before they cut the air conditioning on for the year. We opened the window and were cool enough",1,2015-05-11
135,64666,5,but if you like thinks icy you might want to time your visit to avoid early May.,0,2015-05-11
135,64666,6,All in all we had a pleasant stay and would book with them again.,1,2015-05-11
12885,262958,1,We found the Kinkiyu hotel to be rather tired but it was busy with Japanese families on the weekend we stayed here.,0,2015-07-20
12885,262958,3,"As well as the sleeping area there was a western-style sitting area, where the furniture was dated and the carpet rather stained. It even had an old fashioned dial telephone.",0,2015-07-20
12885,262958,4,However we were comfortable and the split room made it possible to put children to bed and still have the sitting area.,1,2015-07-20
12885,262958,5,The onsen was also dated,0,2015-07-20
12885,262958,6,"but was still nice. The hotel is on the cross roads with the public foot bath. There is free parking. Breakfast is exclusively Japanese food, which seemed to be pretty good quality. The staff were helpful too.",1,2015-07-20
1251,148959,1,"Being located in the centre of plenty of food, cosmetic, and convenient stores, Namba Oriental Hotel was a great place to stay at.",1,2017-11-25
1251,148959,2,"Although the room was smaller than expected,",0,2017-11-25
1251,148959,3,we did not stay in the hotel 24/7 and spent the majority of the time exploring the city (and others) so it was the ideal place to rest and recover for the following day.,1,2017-11-25
1251,148959,4,There was also an unpleasant cigarette smell in the elevators and main lobby area as you enter.,0,2017-11-25
1251,148959,5,"However, it's a short walk to one of the main attractions of Osaka: Dontonburi, and also conveniently located near Namba Station and Nippombashi Station: Perfect for traveling to other places such as Nara.",1,2017-11-25
4057,209949,1,"This is a well maintained boutique Japanese onsen hotel. Excellent location, just five minutes away from the beautiful Kinrin Ko. Our server can speak fluent English. We stayed on the 2nd floor and we can see the beautiful mountains from our window. several public onsen facilities to choose from, both indoor and outdoor. Set dinner are high quality Japanese cuisine. Enjoy the stay. Price is decent for such a quality stay and meal.",1,2015-11-23
1134,139645,1,Kyoto itself is a place very dear to the Japanese. It has retained its magical past.,1,2008-11-22
1134,139645,2,Its mysteries are not accessible to everyone to experience,0,2008-11-22
1134,139645,3,"but if you let yourself get swept away like I did at this 'Inn' then perhaps you too will get as close as you possibly can, for this is not an 'Inn', its a time door to somewhere else. Come in after a days walking, slip into a hot cedar tub, sit for a kaiseki dinner, executed by one of the most talented individuals I have encountered, served by some of Kyoto's most beautiful people and retire to a sublime state only to awaken to the most pleasant of surprises...",1,2008-11-22
3404,194008,1,"We went to this hotel simply because it is newly opened and the brand name,",1,2016-01-11
3404,194008,2,"but it is a bit disappointed, we were arranged a room with smoke smell,",0,2016-01-11
3404,194008,3,"what they done is provide the air cleaner machine for me,",1,2016-01-11
3404,194008,4,"but I am pregnant and with a kid together, I don't think they are warmhearted to care about us, the small is pretty small, that may be the rule in the Naha city hotel.",0,2016-01-11
3404,194008,5,"The location is walking distance to the famous street that lots of restaurants,",1,2016-01-11
3404,194008,6,"but I think there have more better hotel choice in this area with lower hotel fee and if you pay for this fee, should request better service and higher quality of the room!",0,2016-01-11
3729,202938,2,but catch the airport bus in front of Resol.,1,2017-12-30
3729,202938,4,Rooms were noticeably smaller. Service was also disappointing.,0,2017-12-30
3729,202938,5,"The good: We checked in at around noon and our 2 rooms were available. This was a first for us. Beds very comfortable. Nice scent throughout 'Onsen' on 14th floor. Not hot spring, just public bath. But still enjoyable. Location's great",1,2017-12-30
3729,202938,6,"Not so good I emailed earlier for help with restaurant booking. They said they couldn't do restaurant booking. But when I checked in, they actually could and did, for 2 restaurants. However, for a sushi restaurant, perhaps due to misunderstanding, the receptionist booked us on split tables. We were not happy. Not sure if we will stay here again. Apart from the airport bus, I dont see very big plus points.",0,2017-12-30
1326,161283,2,"clean and fresh, efficient friendly staff . Standard Japanese rooms .. perfect location ... what more do you need in this great city .. would certainly book again without hesitation .",1,2017-01-29
5210,223440,1,We got a very good deal which is around USD115 per person in new wing twin bed room with western set dinner and full breakfast included. Our rooms are located in the newly renovated wing which are very spacious in Western + Japanese style with a small balcony and in-room bath.,1,2017-12-26
5210,223440,2,The public onsen in the hotel is small,0,2017-12-26
5210,223440,3,but is good enough for 3-4 people to bath at the same time. Staff are very friendly and we always find smiley faces here.,1,2017-12-26
3190,188929,1,The staff are generally very efficient,1,2014-09-11
3190,188929,2,except for one encounter with a concierge lady who could have provided me with more accurate information on certain bus routing.,0,2014-09-11
3190,188929,3,Otherwise a very good stay. Location is very good. Within Canal City shopping mall where there are good eateries.,1,2014-09-11
3482,195017,1,Room had great view of Swan Lake and Mt. Fujisan. Photos at dawn / sunrise are spectacular.,1,2015-01-16
3482,195017,2,Bath was average size for Japan; bedroom also cozy - not cramped,1,2015-01-16
3482,195017,3,but neither spacious.,0,2015-01-16
3482,195017,4,Hot baths (onsen) on site were pleasant.,1,2015-01-16
3482,195017,6,Staff was very attentive and polite.,1,2015-01-16
12,10510,1,We stayed 4 nights at this hotel which is located few minutes walk from Shinjuku Station. The hotel is modern and new and actually located just off the main street which is great ... so no problem with regards to sleeping. The room is decent size and with all the amenities you would need ... the bathroom is also decent size. The room is clean and kept nice and clean everyday. The location of this hotel is one of the best thing ... few minutes from Shinjuku station. Many restaurants in the nearby area and convenient store just next door. Ideal location to explore Tokyo. The staff were all very nice and friendly and no hesitation in helping you so your stay will be nice and comfortable. We definitely highly recommend this hotel.,1,2015-02-22
421,93537,1,"It's really close to Shinagawa station so that you can visit all the famous spot in Tokyo easily. Also, there was a Kimono rental service near from this hotel and it was fun to try Kimono. You should check it as well.",1,2016-09-02
6222,232557,1,"We got a room in the eight floor, where the floor was full of stains, not clean at all.",0,2017-05-06
6222,232557,2,"Even though the room and the bed were big,",1,2017-05-06
6222,232557,3,"all the furniture is pretty outdated. I found this hotel below the standards of quality in Japan. Also, given the price i paid for it, more than double than in other budget hotels, i was expecting higher quality.",0,2017-05-06
6222,232557,4,"The location is good, near the station, and free wi-fi is available. The best point of this hotel is the breakfast, with many options and a big space to eat.",1,2017-05-06
6222,232557,5,Needs to be renovated.,0,2017-05-06
637,99170,1,"I was arriving at Tokyo late and just wanted reasonable accommodation near the National Art Centre where I was visiting next day, and this hotel suited my purpose. It was within walking distance from the Art Centre and also the nearest station. There were also a few convenience stores between the station and the hotel, which was handy given I was arriving late.",1,2017-05-27
637,99170,2,"The place is nothing fancy. The room I stayed faced the next building, and in fact, I could only see the wall of the next building from my bedroom window.",0,2017-05-27
637,99170,3,The breakfast was surprisingly good and they offer both Japanese and Western buffet breakfast. The staff at the hotel was very helpful and gave me very clear directions to the Art Centre and the nearest station for me to get to the airport.,1,2017-05-27
1411,165345,1,"Nice, modern, basic, friendly staff, very clean. Simple small quiet rooms. Good breakfast in the lobby restaurant, lots of Japanese and western choices. Free use of Japanese public baths. Walking distance to the fancy shops on Shinsaibashisuji, Bic camera, Dotonbori food/shopping mall. We liked it a lot.",1,2017-04-17
68,46859,1,"Let me start by saying that this hotel is very clean and tidy,",1,2012-04-27
68,46859,2,however I feel it is a little over priced.,0,2012-04-27
68,46859,3,The room rate is okay,1,2012-04-27
68,46859,4,"however you then pay for breakfast and there is no gym. There is access to one in a nearby building however this costs an additional 2,000 Yen.",0,2012-04-27
68,46859,6,"Having taken an overnight flight into Haneda Airport, it is a breeze to take the monorail directly to Tenoz Station ( about 15 minutes ) and then be within the same complex that the hotel is located. The hotel was very willing to offer an early check-in",1,2012-04-27
68,46859,7,however your do pay for it and depending upon how early you are this can be quite an expensive option.,0,2012-04-27
68,46859,8,The rooms are modest. Mine came with two single beds,1,2012-04-27
68,46859,9,but the romm is a bit austere. CNN is available as the only english speaking channel however you have to listed intently between the Japanese translation that is also being narrated.,0,2012-04-27
68,46859,10,The bathroom is a modest size and has a shower over a bath. The water pressure is excellent and there is plentiful hot water.,1,2012-04-27
68,46859,11,The bed's well let's be kind and say they are firm. Very firm.,0,2012-04-27
68,46859,13,"however there is a restuarant. For breakfast I chose the coffee shop in hotel mall complex. I departed Tokyo via Narita Airport and there is an Airport Shuttle available for 3,000 Yen and this departs at scheduled times. Over all this was a convenient place to stay",1,2012-04-27
68,46859,14,but nothing special.,0,2012-04-27
1092,135980,1,This property is unique,1,2013-05-15
1092,135980,2,but not excellent.,0,2013-05-15
1092,135980,3,We stayed in the new section which has nice soaking tubs and a more modern feel. The dinner was long and though very good was hard to sit through. The service was average but always friendly. We love Kyoto and enjoyed the area,1,2013-05-15
1092,135980,4,"but overall this property was not our favorite in Japan, though Kyoto was.",0,2013-05-15
1092,135980,5,You do feel like you are going back in time,1,2013-05-15
1092,135980,6,but other I feel there are better properties in the charming city of Kyoto.,0,2013-05-15
3532,195944,2,"it was just a few stops away from the shopping centers. Staffs were helpful, room was neat and clean, with speedy wifi.",1,2014-08-04
3532,195944,3,"But we did spend some time on waiting elevators, and double room was too small for 2 (You really need twin room)",0,2014-08-04
8257,241859,2,"Clean rooms with all the mod coms you'd expect. Friendly staff and a good location between Chuo station and Kinko bay. The busy Tenmonkan arcade with shops, bars, restaurants is only 2 blocks away. Good value for your money.",1,2014-07-09
12086,259056,1,Not a 4star hotel.,0,2014-06-17
12086,259056,2,"Located in the surroundings of the Onomichi port. The only advantage is that is located near to the bridges between islands, so you can rent a bike and have a ride (of about 60km) but really nice...",1,2014-06-17
12086,259056,3,The hotel itself is not valuable: -very small rooms -not good restaurant service -recommendable only for an emergency and one night...,0,2014-06-17
8396,243143,2,"The room was so spacious for three people. It has modern and stylish furniture with two beds and one tatami room. And ,of course, it is well equipped with everything you would need at a hotel. At the night, we could enjoy a wonderful night view of the lightning city and bay. It is located in the mountain called Inasayama, which is only 5minutes from JR Nagasaki station by limousine bus. The bus often runs between the hotel and the station. So it is very convenient to reach any sightseeing spots in Nagasaki city. The great thing about this hotel is the natural hot spring. We enjoyed it many times during the stay. It cost 21.150 for a person inluding breakfast and wonderful traditional dinner. Over all, I think it was reasonable and the staff was very kind. My husband arrived at the restaurant at its closing time, but they served him the same dinner as I had. I really appreciated their special service because otherwise, he would have got starved to death. I wanted to get its massage treatment,",1,2014-11-11
58,40895,2,"On my 1st stay, my room was upgraded. I really liked the room, amazing view, great bay window and quite large for Japanese standard. Nice modern contemporary style. The room was clean. Perfect hotel If you want style more than service.",1,2016-09-17
58,40895,3,The reception staff was a bit cold. The location is a bit far from Shinjuku train station,0,2016-09-17
58,40895,4,"but there is a metro station close by, 1 stop away from the main station. Plenty of bars and restaurants around. Great roof terrace",1,2016-09-17
58,40895,5,"but cocktails are not nice, stick to basic drinks. Breakfast is just average.",0,2016-09-17
147,66026,2,the things that we didn't like was the slow Wi-Fi and sometimes it's a bit loud during cleaning hours.,0,2015-10-26
147,66026,3,"Location is within walking distance to shinjuku station and is very happening nearby. If you prefer nightlife/clubs, this hotel is a good choice for you.",1,2015-10-26
4503,211683,2,"The room was spacious, comfortable, and well-heated in winter. The food was very good, and we were provided with an English-speaking server who was able to explain the food (and was very pleasant). The ryokan is well-placed along the main drag of Kinosaki, close to several of the onsens. That makes a difference when you're walking in geta and yukata in winter. Access to the onsen is simple and hassle-free. Personnel at the ryokan were pleasant and attentive. A fine choice.",1,2015-02-14
491,97215,1,"Great location. A short walk from the Shinjuku station. Just steps to the heart of the area but tucked away on a quiet street. Room was nice with a big bathroom. Staff was great, clean room every day. A robe and slippers to wear too. Plus they had a computer for us to use with internet access. I would definitely stay at Hotel N.U.T.S. again if I were headed to the Shinjuku area again.",1,2009-04-04
4160,210276,1,"The setting: You are a 20-30 minute drive from the airport and parking at the hotel is free. A rental car is a must to explore the island, its beaches and restaurants. The lobby is spacious and airy, and check in is easy and quick. If you are not a Japanese speaker, head straight for guest services to find English speaking staff for an easier check in and to get the lay of the land. The guest services manager, Jean, and his team do an excellent job. The lobby leads to three restaurants below it. The grounds of the hotel are well cared for",1,2015-08-02
4160,210276,2,although the vegetation is a bit dried out.,0,2015-08-02
4160,210276,3,"There is a large pool and a beautiful chapel popular with couples getting married. We saw many newlyweds here in early July. The beach is a five minute walk and open to the public. However, if you are a hotel guest, you have access to beach chair (chaise-lounges cost an extra $5, so grab two chairs and stretch your legs out on one of them, as you sit on the other. Umbrellas are free for hotel guests as well,",1,2015-08-02
4160,210276,4,"but the beach staff is lazy and often refuses to set up umbrellas claiming windy conditions. Do not accept this load of crap, insist on umbrellas, do not fry under the sun.",0,2015-08-02
4160,210276,5,"I called for a manager, and, suddenly, the lazy beach staff set up umbrellas for everyone on the beach.",1,2015-08-02
4160,210276,6,I shouldnt have had to push and get angry to get this basic service. The beach is not beautiful,0,2015-08-02
4160,210276,7,but is spacious and the water is warm and calm. There is a large section of inflatable structures for kids to play on. This is the only beach on the island with facilities. The hotel even has a beach bar/caf for a quick,1,2015-08-02
4160,210276,8,but pricy lunch.,0,2015-08-02
4160,210276,9,"The room: Ours were upgraded rooms, on the middle floors, the cheaper rooms are on the lower floors. If you are an IHG rewards club members, it will be easier to get a complimentary upgrade, o sign up. Our rooms came with two double beds.",1,2015-08-02
4160,210276,10,"Apparently, very few rooms at the property come with king-size beds.",0,2015-08-02
4160,210276,12,"All rooms at the resort face the beautiful sea, although the view are better the higher up you are. The rooms came with TVs that had news channels in English, in case you want to stay current while on holiday. The bathrooms are spacious and the finishes are nice. Water pressure is excellent in the shower. The toiletries are plenty. There is complimentary water, tea and coffee in the room.",1,2015-08-02
4160,210276,13,"The food: The breakfast buffet is pricy, at $25/person, and is not that good of a value. The offerings are mainly Japanese and are the same on a daily basis. Food quality is only mediocre.",0,2015-08-02
4160,210276,14,"Even though breakfast was not included in our rate, the hotel failed to charge us for breakfast, which we happily discovered upon checkout.",1,2015-08-02
4160,210276,16,"Lunch was decent,",1,2015-08-02
4160,210276,17,"but way too expensive, $15USD for a mini-burger without fries. We opted for the buffet at dinner time, at $45/person, and honestly, most of it was inedible.",0,2015-08-02
4160,210276,18,"We are huge fans of Japanese cuisine, and have been to Japan multiple times, and visited the country from north to south;",1,2015-08-02
4160,210276,19,we have never had such bad food in Japan as in this hotel.,0,2015-08-02
4160,210276,20,"Dont despair as incredible food exists outside the hotel. Ask the concierge to point you towards great steakhouses, as Ishigaki beef is world renowned, or head to an Okinawan style restaurant. All in all, this hotel is the best option on Ishigaki in terms of room quality and beach quality and access. Stay here if you get a good rate or redeem your points,",1,2015-08-02
4160,210276,21,just dont eat here.,0,2015-08-02
4160,210276,22,"Lastly, the English speaking guest services team tried hard to rectify the beach umbrella fiasco and the bad hotel food. The guest services manager personally came to apologize and called ahead to the restaurant we were heading to for dinner and prepaid for an order of Ishigaki beef sushi and steak for each of us. We found this an endearing surprise and we understand that Jean must be invaluable to the operation of this hotel.",1,2015-08-02
74,48859,1,"The hotel is conveniently located,",1,2016-06-10
74,48859,2,but the rooms are tiny and the building is weird.,0,2016-06-10
74,48859,3,The hotel corridors leading to the rooms are open.,1,2016-06-10
74,48859,4,The receptionists are not very friendly. The cleaning service misplaced stuff that was on our bed and we never saw it again. The hotel management was just not bothered. The breakfast was more of a standing affair inside the hotel lobby with little choice. Really disappointing.,0,2016-06-10
15063,274974,2,but very old. If you want a luxurious experience this is not good option for stay. Very less parking space and there are no modern facilities available in this hotel,0,2017-12-03
15063,274974,3,but meeting with the requirements if you are traveling on strict budget basis. Rooms are very big and if required we can stay with our family.,1,2017-12-03
5874,228401,1,"This hotel is in a good location,",1,2016-04-08
5874,228401,2,"but other than that, we did not enjoy our stay here. As you enter the room, you get a strong smell that smelled like a dead mouse. Luckily, once in the room the smell went away. We had dropped something accidentally behind a piece of furniture and when we pulled the furniture away from the wall to retrieve it, there was a lot of garbage on the floor.",0,2016-04-08
5874,228401,3,"The room was a decent size by Japanese standards,",1,2016-04-08
5874,228401,4,"but the air conditioning did not work, the TV was tiny with only 3 Japanese channels, the shower had a 1/2 curtain and the folding hair dryer did not stay open. The soundproofing was poor and there was no safe. We should have changed rooms but didn't feel like moving after we settled in. Others were also complaining of the air conditioning.",0,2016-04-08
5874,228401,5,Breakfasts were both Western and Japanese and adequate.,1,2016-04-08
41,37129,2,"This hotel is great and the staff are very helpful! They try really hard to understand your needs. They give you free breakfast every morning, and free ramen at night, and 2 free bottles of water per day, as well asl free washing machines with free laundry soap.",1,2012-12-19
41,37129,3,"Its a little far from Shibuya station (15 minutes),",0,2012-12-19
41,37129,4,"but very close to Meiji-Jingumae station (5 minutes), so if you have lots of luggage, get off at Meiji-Jingumae instead of Shibuya.",1,2012-12-19
41,37129,5,"The location is a little hard to find. It's on a little side street, off the main road so it's a little hard to find for the first time.",0,2012-12-19
41,37129,6,"The place is super clean,",1,2012-12-19
41,37129,7,but the rooms are very small and all the tv stations are in Japanese.,0,2012-12-19
41,37129,8,"If you need to use the internet, there are 2 free computers downstairs for guests to use, and free wifi in the rooms. All in all, this hotel offers a lot in extra perks (compared to other hotels), the staff are great, rooms are clean. I would stay here again if I went back to Japan.",1,2012-12-19
41,37129,9,The hotel has only 6 floors and the views are not great.,0,2012-12-19
10027,251247,1,"One of our group said 'Tagawa' must mean 'bare minimum' in Japanese upon check in. One pillow, one washcloth, one towel, small room, but they didn't know Japan very well at this point.",0,2012-07-21
10027,251247,2,"The hotel is clean and the staff are very helpful (like every where I have been in Japan). The western breakfast was a nice touch and was included in with the room price. The train station, castle, shopping, and main part of town are all within walking distance and we got out every night and walked around. There is an elevated train two blocks from the hotel that will take you to the main train station also. There are several pubs and steak restaurants a couple blacks away also. A couple of our group walked to KFC or Mcdonalds every night. There is a 7-11 (ATM) one block over. The gardens at the hotel are very picturesque and peaceful.",1,2012-07-21
3191,189064,1,"Modern multistorey. impeccably clean, well-appointed (and of course very small) rooms. A nice 'Italian' restaurant on the ground floor. In the middle of the restaurants and entertainment area in Nakasu.",1,2017-06-15
11625,258061,1,"One of the best features of this hotel is the excellent varieties of hot baths. Aside from the rooftop onsen, they have roten buro and a host of other wooden, ceramic, rock and even standup baths. We had booked a suite with beds as well as the tatami rooms because we had our whole family and it was spacious and great views of the river and nearby mountains. We opted for the buffet meals since our kids have hearty appetites. The food is prepared from local veggies, rice and nearby cuisines. All delicious! It is very close from Koriyama JR station and many people come from Tokyo for day trips.",1,2016-04-26
17392,283855,2,"great hotel for those visiting Disneyland or Disneysea. There's a free shuttle bus to bayside station, maihama station & Disneyland. Staff were very friendly & even helped with booking airport limousine bus. There is also a small convenient store, Disney shop and a variety of restaurants to eat at.",1,2015-05-30
10812,255123,1,If you are doing the Setouch Shimanami Kaido Cycling route there is a wonderful possibility to break the journey half ways between Onomichi and Imabari. This place follows the old Japanese ryakon traditions.,1,2015-05-18
10812,255123,2,The only speak Japanese,0,2015-05-18
10812,255123,3,"but that is not a problem the staff will everything they can to break the language barrier. Do not hesitate to visit due to this reason. The restaurant are Fujimiens flagship the dinner are fantastic. The dinner is based on everything you can find locally in the Inland sea and that is a lot of things to bring to the table. You must prefer fish, shrimps, oysters, octopus, clams and other things from the sea",1,2015-05-18
19669,288397,2,"Shared toilet, and washing room,",0,2011-05-01
19669,288397,3,but room is clean and very confortable to stay. Outside Onsen is very excellent with view of mountains.,1,2011-05-01
19669,288397,4,"It is small with max. 4 people,",0,2011-05-01
19669,288397,5,but very nice. Need to experience once.,1,2011-05-01
19669,288397,6,"At this inn, you cannot use shampoo or soap to preserve nature, so you need to prepare for this.",0,2011-05-01
19669,288397,7,"Dinner starts from 6pm, Japanese style meal with local vegitables. Breakfast starts from 8am, Japanes style meal only. Inn has several events and it is fun to join the star-watching at night. I liked this inn very much and would like to stay once more if I have a chance.",1,2011-05-01
12296,259919,1,Nice hotel with great staff. The hotel is well maintained and cared for. I had stayed at this hotel a couple years ago and it has improved 100%. The Dinner buffet is very good with a good selection to chose from.,1,2016-04-17
476,96882,1,View from all Executive Queen Rooms- cemetery. It's horrible. The hotel does not write about it.,0,2017-11-10
476,96882,2,View from the Executive Deluxe King Room - Tokyo Tower. It's fine. The rooms are very clean.,1,2017-11-10
476,96882,3,But there is no wardrobe.,0,2017-11-10
1281,158007,1,"location: 5 stars. 2 mins walk to subway station. few minutes walk to Hankyu, Hanshin, or JR line. very convenient if you want to visit Kobe or Kyoto. if you love to shop till you drop, this is the place for you. if you love to eat till you puke, this is also the place for you. 24 hours tax free shop, high end department stores, boutiques, restaurants, cafe, pachinko, all are less than 10 mins walk. Umeda - the biggest commercial circle in Japan, always have something new to discover.",1,2015-06-06
1281,158007,2,"room: 3 stars. i don't like the bed, can feel the springs under my back. not so comfortable. others are fine, japan standard as usual.",0,2015-06-06
1281,158007,3,affordable room price.,1,2015-06-06
1281,158007,4,lobby is very very busy during check in time. a lot of tourists stay here.,0,2015-06-06
1281,158007,5,the italian restaurant serves buffet breakfast at 1000yen+ . but i personally prefer to have pastas which available start 10am.,1,2015-06-06
1281,158007,6,the restaurant can be very busy with hotel guests and local japanese during peak hours. i think it's quite famous among local ppl.,0,2015-06-06
1281,158007,7,not a bad choice if you don't have much budget on hotel.,1,2015-06-06
2667,184512,1,"It's good place for family Onsen,",1,2014-05-14
2667,184512,2,Room is quite old,0,2014-05-14
2667,184512,3,but huge space enough for a big family. Buffet Dinning is great varieties of foods and desserts.,1,2014-05-14
2667,184512,4,Bath room is also old.,0,2014-05-14
2667,184512,5,But instead of bathing in the room you should straight to Onsen to fulfill your purpose of being here.,1,2014-05-14
13760,265870,1,We had a great stay at Mystays Omori Hotel. We booked this hotel because of the shuttle service to the airport since we were heading back to the US the next morning. Very close to Omori Station. Front desk attendant was fantastic and she even went out of her way to print directions to the Snoopy Museum which we were visiting the next morning before heading to the airport. Room was spacious for 3 people and very clean and comfortable. The driver was great. He dropped us at the international terminal during the time they were only going to the domestic terminal. Little things like that is what will make me come back to this hotel in the future and I would recommend anyone to stay here.,1,2017-05-02
3904,208613,1,"Koishiya ryokan is a wonderful little place that we really enjoyed staying at. The staff are extremely helpful and speak perfect English, and the feeling is that of a welcoming inn.",1,2016-11-07
3904,208613,2,"The building itself is quite old,",0,2016-11-07
3904,208613,3,but the main floor has been renovated and is very comfortable.,1,2016-11-07
3904,208613,4,The rooms above are older,0,2016-11-07
3904,208613,5,but still very comfortable;,1,2016-11-07
3904,208613,6,be aware that as it's an older building in the Japanese style there is very little to no soundproofing.,0,2016-11-07
3904,208613,7,"This is fine if everyone is respectful of the other guests, so keep your voices down and it's not an issue. The onsens in Yamanouchi have a wonderful relationship with each other and the ryokans, and they all share free entry with one another so you have a choice of numerous different baths to attend (the Koishiya offers a free shuttle to each). As it was the down season we had the entire onsen to ourselves, which was lovely. Definitely recommended!",1,2016-11-07
1379,163818,2,"It is having a promotional opening rate at 3,950 yen ,",1,2014-11-11
1379,163818,4,"The distance from Tennoji station is quite a walk with luggage, abt 15 mins. First , need to go up to the sky walkway ( use the elevator to 2nd flr, at Mio shopping mall, if carrying luggage) and then walk to the lift at the connecting office building where Domoco signboard is, to get down to ground level. There is no passenger crossing at the road intersection. From there, it is a straight walk, ( walk towards Apa hotel which is nt to Domoco building).",0,2014-11-11
1379,163818,5,"Toyoko Hotel is opp to the University hospital. As it is newly open, all things are clean & new, and as always in Toyoko Inn, free wifi, free drinking water, and the free breakfast was delicious & tastefully homemade . Different dishes each morning. If one donot mind the walking distance, this is one of the newest hotel of Toyoko Inn, and it is near Tennoji Station, another railway hub in Osaka, which have wide connectivity to other cities.",1,2014-11-11
1379,163818,7,There are big malls around the Tennoji station too for shopping and dinning.,1,2014-11-11
2148,178641,2,1 room with hot spring tub.,1,2013-09-14
2148,178641,3,The room is old setting my room request western bed whereas the two other with traditional japanese bed.,0,2013-09-14
2148,178641,4,Dinner and breakfast were delicious like fine dining style.,1,2013-09-14
2148,178641,5,you have to be ontime. This hotel/town is certainly not recommended for children. No kids facility only kimono . No kids club or kids tv chanel. or places they could play. Maybe its an old people town.,0,2013-09-14
2148,178641,6,very quiet and peacefull. The food eventhough delicious,1,2013-09-14
2148,178641,7,but not my 7 years old son liking.,0,2013-09-14
2148,178641,8,They have onzen in 7 floor and 2 floor.,1,2013-09-14
21108,290118,1,"The room is clean and very spacious,",1,2017-05-12
21108,290118,2,"however, the pillow is the worst that I ever tried. Urgently needs improvement.",0,2017-05-12
21108,290118,3,The hotel provides breakfast in a contemporary designed cafe with a nice harbor view that Makes me really enjoy my early breakfast.,1,2017-05-12
21108,290118,4,Although food quality is just average.,0,2017-05-12
923,129793,1,"Although the hotel facility itself is basic and a little run down,",0,2014-05-29
923,129793,2,"you cannot beat its location - right in the heart of modern and historical Kyoto. We had lots of luggage and the hotels staff helped us carry them inside, which is rare for business hotels in Japan.",1,2014-05-29
923,129793,3,"Yes, the rooms are small,",0,2014-05-29
923,129793,4,"but very typical in Japan. Our package included breakfast,",1,2014-05-29
923,129793,5,but this could be improved.,0,2014-05-29
923,129793,6,"Perhaps you can get better breakfast outside, there are tons around. So, if you are a business traveller or just need a place to sleep after full day of touring, I think this hotel is priced reasonably.",1,2014-05-29
855,117578,2,"The lobby was covered with orchids from well wishers. The art in each of the 5 floors is just beautiful. The rooms are perfect and extremely clean. The front desk people couldn't have been more gracious. Attached, but not belonging to it, is the also new restaurant IZAMA, which is just a pearl! Beautiful, extremely good and fresh Japanese food with a modern touch. We actually had the menu card translated into English for us! The manager and all the employees were so professional, yet with the personal touch that makes all the difference. I would give this restaurant 5 stars, easily!",1,2014-04-24
693,102534,1,A good option for someone on a budget who wants to be centrally located. The price was extremely reasonable given the location -- a 10-15 minute walk from the Shinjuku station.,1,2013-05-30
693,102534,2,"That said, when you're exhausted from a long day, the walk from the station is no fun.",0,2013-05-30
693,102534,3,"The hotel runs a shuttle during peak hours, which was often a lifesaver for us. The immediate area surrounding the hotel is quiet, which is good for sleeping,",1,2013-05-30
693,102534,4,"but there wasn't much around. Just getting dinner proved to be an adventure, because it involved navigating the maze that is Shinjuku station.",0,2013-05-30
693,102534,6,"The staff was incredibly friendly, and the rooms were pretty good -- decent size and spotless.",1,2013-05-30
693,102534,7,"The bathroom was a bit stuffy because it lacked ventilation,",0,2013-05-30
693,102534,8,"but it was fine. Overall, a great value.",1,2013-05-30
2134,177015,1,This hotel is fabulous.,1,2017-01-07
2134,177015,2,"A little unsure at first because of the expense,",0,2017-01-07
2134,177015,3,"but after our stay we realised it was worth every penny. Great authentic Japanese experience, lovely big room with roll top bath and very clean. Enjoyed dressing in the traditional clothes and the dinner/ breakfast was amazing. Also booked a private onsen which was lovely and staff were very friendly. This stay was the highlight of our trip!!",1,2017-01-07
10789,254907,1,"Lovely establishment. Very family friendly. The free cosmetics at the entrance are a bonus. Very close to ski lifts if you are coming during ski season. The breakfast is very extensive, with plenty of options for the little ones.",1,2016-07-09
6110,230106,1,"The Sunroute Nagano Higashiguchi is one of 2 branches in Nagano - both opposite the new Nagano Station. We were able to book a reasonably priced 3 person family room, something of a relative rarity in Japan. Reception was nice with customary Japanese friendliness and efficiency.",1,2016-03-04
6110,230106,2,"The room has a bit of a 90s vibe going on,",0,2016-03-04
6110,230106,3,but it was clean and well maintained.,1,2016-03-04
6110,230106,4,"The third bed was an opened up couch,",0,2016-03-04
6110,230106,5,but comfortable enough for me.,1,2016-03-04
