hotel_id,username,language,comment_id,comment,score,date
2,REDACTED,en,3803,"The service was impeccable and the property itself was equally so. The concierge was very helpful making dining arrangements before our arrival. The vies from the bar are amazing. I can't remember what floor it is on but has sweeping views of the city. I know it was Japan so very expensive. 2 Sapporos for 25 us. Great location. There is a ""mall"" and a market and several restaurants directly across the street. It is walking distance from the station. Free wifi in public areas.",5,2015/02/02
2,REDACTED,en,3804,"Compared to some newly open boutique or business oriented luxury hotels, this property can be categorized as an old fashion grand hotel. But I think the good management and maintenance keep it's edge. I booked a city view room that has a clear view to see Tokyo tower. The room was great and seemed to be in good condition in every aspect. The view from the window was truly spectacular especially at night! The best thing was the service of the staff. I was bounded in the Tsukiji shijo and about to miss the room check-out time at noon. I contacted the concierge and explained my situation through e-mail, the staff immediately replied and granted me 4 pm late check-out without hesitation and told me to have fun and relax. In short, I will suggest people travel to Tokyo stay in this hotel without hesitation.",5,2015/01/29
2,REDACTED,en,3805,"colonnades and furniture a bit oldy wih a strong italian greco roman ambiance.
rooms are quite big that is cool, beds are good, some units are difficult to use sucha as the slots for uploading your devices. very good location quite near of Shibuya. also in the neighbourhood, some nice shops and local restaurants.

the hotel also has old carpeting and the bathrrom is a little small with shower and tub .
i have also ask for appel juice in mini bar, they could not provide and were chargin me a glass of apple juice each day ! 
conclusion : not so thrilling place for Tokyo",3,2015/01/28
2,REDACTED,en,3806,"Thoroughly enjoyed staying at the Westin Meguro. Being only a 5 minute walk from both the JR line and the Tokyo metro was very handy. Loads of places to eat close by - both high end as well as cheap and cheerful.
It was nice to visit the hustle and bustle of busier parts of Tokyo ( day or night) but then retreat back here. 
The staff were very friendly, always smiling and checking to see if we needed assistance in any way.
The hotel was very helpful in arranging a birthday surprise at breakfast for my husband....we even ended up - by chance- having the general manager join in the celebration. We enjoyed the variety on offer for breakfast each day . Would happily stay here again next time.",5,2015/01/26
2,REDACTED,en,3807,"This place has the makings of perfect hotel. Close to my office, there's shopping nearby, amazing/inexpensive Italian restaurant across the street (also across the street Joel Bouchon's famous eatery). As a girl -- I was really impressed with the sit down lighted vanity (right out of Downton Abbey), and the magnifying mirror. And, they have in-room nail salon services!! But, here's the thing. My first room (#1226) smelled like a Bangalore cabbie. The ""plan b"" room (#1117) was not as pungent, but still smelly. Could be mildew (smells like BO) Eck. I was traveling with 2 colleagues. Their rooms were fine. Ask for the non-smelly rooms.",4,2015/01/26
2,REDACTED,en,3808,"Extremely disappointing to be told we would have to wait 1.5 hours until we could be seated for breakfast on a weekend as the breakfast buffet is popular with locals?! The staff were nice and apologetic but I would suggest the that the Westin looks after the guests staying in the hotel as a priority before those people walking in off the street. Needless to say that my wife and I with a hungry 2 year old went somewhere else for breakfast. That said the hotel is in a great location with shopping readily accessible. The room sizes are OK, however the hotel and its decor are very dated for a Westin hotel.",2,2015/01/23
2,REDACTED,en,3809,"This was our first time back in Tokyo after a long absence and our first time staying in the Ebisu area. We were pleasantly surprised at the rare greenery as we approached the hotel, which also had a very attractive garden area. This was a quiet property for Tokyo, unlike some of the busier more crowded and hectic areas around town, so was a very nice experience

I was initially a bit turned off when entering the lobby as it seemed rather ornate and a bit gaudy, but that was the extent of what I did not like about the hotel. Everything else here was first rate. Check in went smoothly and we were given a large, comfortable double bed room, with a roll away for our son and a great view of Tokyo with Mt. Fuji in the distance. There was plenty of space for all of us. The room was clean, well appointed, with every amenity we required, lots of towels, glasses, yukatas and toiletries.

Service here is wonderful, every employee we dealt with was polite, courteous and extremely helpful in making our stay memorable. We had sent our luggage by takkyubin from Kyoto and our bags were waiting for us in our room when we checked in. The airport limousine to Narita which picks up at the lobby entrance is also a great convenience. The Compass Rose Lounge on the 22nd floor is a nice place to enjoy a cocktail in the evening overlooking the Tokyo skyline and city lights.

The hotel is well situated for city transportation, the Hibiya subway line and Yamanote JR line at Ebisu station are a short walk from the hotel and we easily navigated Tokyo from here. In inclement weather you can walk the entire distance between the hotel and station via covered walkways and moving sidewalk. There are numerous shops in the station itself including an Atre department store. There is also a nearby Mitsukoshi department store branch which is very convenient. Although we loved stopping at Japanese coffee houses on our trip, we made good use of the nearby Starbucks in the morning where they have the best cinnamon rolls I have ever had at any Starbucks previously.

We loved our 5 night stay at the Westin Tokyo and would not hesitate to stay here again on future visits.",5,2015/01/21
2,REDACTED,en,3810,"After staying in many hotels in Tokyo, the Westin Tokyo is still my favorite so far and here is why. 

1. Location- It’s nice being out of the hustle and bustle of Tokyo. The Ebisu location is much more tranquil than walking out the door and having throngs of people everywhere (think NYC Times Square). The Ebisu train station is about a 1o to 15 minute walk. The only downside if you want to go where the action is, it’s about a 10 to 15 minute walk. BTW, there are many very interesting restaurants near the Ebisu train station.
2. Rooms- The size of the rooms are very large compared to most Tokyo hotel rooms and even bigger than the average USA hotel room. The rooms have a European feel with lots of granite and woods. 
I had a city view on the 19th Executive Club floor and had a beautiful view of the Tokyo Tower. 
3. Service- Tokyo is known for the service and the Westin Tokyo is over-the- top. In the morning you will always hear a chorus of “Ohayou gozaimas,” meaning “Good Morning.” The concierge, especially Benika was outstanding. She spent a lot of time writing down detailed instructions for anything I wanted to do. I think she would have gone with me to make sure I was ok but she did have to work. One of the hostesses in the Club Lounge stood out was Wakaba. She always had a big smile and was very attentive. 
4. Price- The price for the location, rooms, and service is very reasonable. At this time, the dollar is strong to the Japanese yen (close to 120). The rate was around $200/ night. For a Five- Star hotel you can’t go wrong",5,2015/01/20
2,REDACTED,en,3811,"Stayed here 2 nights in Jan '15. Very nice hotel, typical Westin comfort and luxuries in a very pleasant neighbourhood only a short distance from Shinjuku, Shibuya and Harajuku (all worth a visit particularly if shopping is your thing). Only detractor from 5 stars was the fact you had to pay for wireless internet in your room - at Westin prices I would expect this to be included.",4,2015/01/14
2,REDACTED,en,3812,"Did really like The Westin Tokyo! Slept here 4 nights and what a relax.
Really comfortable, easy to get in and, most important, delicious restaurant inside...........
Subways is just 10 min away so it is perfectly located for wandering around Tokyo.",5,2015/01/13
2,REDACTED,en,3813,"We opted for the executive club room at the hotel with access to the executive club lounge. The room is very spacious with a large king bed, and a sitting area with sofa and arm chair and a large executive desk. 

The bathroom is very dated (think salmon pink 80s classic) but it's very spacious and has good amenities. The shower also has very good pressure. The whole room and bathroom is very clean and well presented. The room has a tea maker, a coffee maker and a well stocked minibar which makes it that much more comfortable.

The executive lounge was well presented with ample food and beverage options. The service was OK. To be honest I expected something a little more personal, despite the size of the hotel. The views are enjoyable from the lounge and all the tables are fitted with tub chairs so you can make yourself comfortable and take in the view of downtown whilst enjoying a drink.

The lobby is very impressive, and the commissionaires and concierge are very helpful and cheerful.

The hotel is opposite a medium sized mitsukoshi department store, and the Ebisu beer garden which has nice summer-time outdoor seating. Keep walking (through an air-conditioned skyway) and you'll reach Ebisu station which is on the Yamanote JR loop line - one stop to Shibuya, and a few more to Harajuku and also the grey metro line, only a few stops to Ginza.

The area is quite out of 'down town', or what foreigners perceive as down town Tokyo, however with the trains and subway is well connected. It's located on a very quite street so you feel you're returning home as opposed to just going upstairs after a long day.

One tip; if you're arriving from Osaka on Shinkansen, alight at Shinjuku station, not Tokyo Station. The difference in cab fare to the hotel is about 3000 yen.",4,2015/01/12
2,REDACTED,en,3814,"This Westin is amazing. The management deserves and A+. Being a Japanese hotel in Tokyo certainly helps, but this hotel (and I have stayed in hotels in about 96 cities) certainly rivals the Oriental Mandarin in Bangkok (which has been rated #1 hotel in the world in the past). 
The service is at the highest level of polite, which is sometimes a little slow. The lobby floors are polished BLACK granite, which would show even 1 grain of dust, I have yet to see it. Within a noisy city, the hotel is very quiet, always. It has views of Tokyo Tower (slightly bent by the big earthquake of a few years ago), and on clear days, Mt Fuji !",5,2015/01/10
2,REDACTED,en,3815,"Stayed here for 6 nights in January. Boy, does this hotel needs a serious upgrade in their customer service! I have stayed at everything from similar category hotels to backpacker dives during our trip, and this was the second from bottom in terms of customer service, despite the fact that I am a Platinum Ambassador level on SPG (not touting status, but if you can't even make your very best customers feel good, there is a problem). A cold, impersonal check-in set the tone, but it continued right through the stay as we kept running into staff with attitude all around the hotel (front desk, concierge, restaurant). The only hint of warmth I saw was from one person in the executive lounge. I really wonder how this can be a hotel in this service/price category in such a service-oriented country. The location is just okay - 15 minutes walk to Ebise station and then a short train ride to some of the fun places. The only plus point are the comfortable (and well-appointed) rooms. Overall, recommend skipping.",2,2015/01/10
2,REDACTED,en,3816,"An excellent choice if you are looking for a quiet neighborhood in the buzzing Tokyo. A nice 15min walk to Ebisu JR or Hibiya subway stations through covered walkways. Yebisu Garden Place is just a stone throw away and often filled with decorations and event in the center square. There was a Swarovski crystal tree for Christmas 2014 and sparkles like twinkle starts in the night. A few restaurants and shops for a relaxing stroll.

The Deluxe room is large comparing to others in Japan especially the sitting area with a make-up table/chair and the bathroom with separate shower and tub. Decoration is classical filled with deep rich color and accent but nicely maintained. It will be nice to update the coffee maker/water boiler to newer quieter style and certainly appreciate a fully automatic toilet.

Staff is very polite and helpful throughout the facility. All stored luggage and mails delivered to room prior to check in which is a big plus. Phone requests are acceptable but could be faster in some cases. 

Highly recommended for a beautiful and comfortable experience.",5,2015/01/09
2,REDACTED,en,3817,"We were not impressed with The Westin. There is nothing special about it and the location is terrible. 

The room decor is outdated and needs a little renovation and the hotel charges you for internet. The location is not ideal. You have to walk far to get to the subway to get into the heart of Tokyo. Restaruants around the hotel that we saw were Italian Pizza plaes which is pretty terrible since you are in Japan. 

Not impressed and would never stay here again.",3,2015/01/07
2,REDACTED,en,3818,"The Westin is a pleasant hotel, with decent rooms, and good facilities. Good English spoken, good service too (but thats normal in Japan). Price is reasonabel too. Top floor bar has great views over Tokyo. Breakfast room on ground floor is bustling and good food. Their is a business floor that is acceptable and quite quiet.
Odd still that Hotels and bars (and much of Japan) allow smoking in public places, but thats a personal view. 
This is the only hotel i have stayed in tokyo so cannot compare, but its a good international standard hotel.",4,2015/01/06
2,REDACTED,en,3819,"I spent four nights at the Westin Tokyo last month and they simply got everything right: location, accommodations, perfect service, very helpful concierge, shipping our bags to Kyoto, it was all as good as a hotel gets. I have made many trips to Asia and have experienced good to excellent hotels. Westin Tokyo is the finest experience I've had and I will stay there on my next trip to Tokyo.",5,2015/01/05
2,REDACTED,en,3820,"Excellent Hotel!!! Extremely clean and even though it might be older, its extremely well kept up and old world elegance through out!! DVD in room (will play US format). Mattress is VERY firm, which i am assuming its Japanese style, but had no problems sleeping on it! 
If you encounter problems with staff not understanding english, just speak with the concierge, they speak excellent english! If you encounter problems, they will go out of their way to make it right!!!
Mall areas connected to property via walkway, 5 mins walk to major subway station (which have an extensive FOOD mall), near that is a multi floor shopping and food complex, and near that is extensive neighborhood with tons of places to eat and some shops!
Tips, if you arrive late and want to eat, make sure you walk a bit more instead of eating at the Sapporo Beer Garden, its over priced and not very good!",4,2015/01/04
2,REDACTED,en,3821,"I've stayed here twice now, most recently for 5 nights over new years for 2015. 

The rooms are large, very well appointed, quiet and spotlessly clean. The building is high enough to afford some good views over the city. Ebisu is very central and handy for seeing the city and there are a good number of decent restaurants near by. 

Staff are very professional & on the ball. We had an issue with the plumbing in our bathroom on the 3rd night and they sent someone up to fix it within minutes. 

I'd happily stay here again next time I'm in Tokyo.",5,2015/01/04
2,REDACTED,en,3822,"I spent 5 days at Westin during New Year's Eve with my family. Overall rating I was happy about our recent stay. Tokyo Westin I would classified as a business hotel with good wifi to keep you connected with the rest of the world. The price was much higher during the peak season.

Unlike Ginza, Shibuya, Shinjuku. Ebisu was not a major tourist area, very quiet at night. Not much activities. Even though on New Year's Eve the lobby was extremely quiet without celebration.

I was impressed on New Year's Day 2015 the executive club lounge breakfast was serving traditional Japanese New Year cuisine Osechi Ryori with rice cake mochi, egg roll, herring roe, chestnut, black beans and many more....
Allow me to experience Japanese culture. 

My summary of the hotel

Location : 8 mins walk to Ebishu JR and Metro which conveniently get around in major sight seeing area.
Passing by beautiful Yebishu Garden, art museum.

Shopping : Yebisu Garden Plaza, Mitzukoshi, Arte Plaza, Timberland, Monte bell outdoor sports shop

Restaurants: Michelin starred Joel Robuchon , different varieties of restaurants on the top floor of Arte plaza.
For local Japanese food cross the road on street level JR Station. 

The room was spacious and clean. 

The finger food at the club lounge from 5-7:00pm limited choice compare with other Westin hotel. 

Airport shuttle outside the lobby easy transfer to airport costs ¥3100.

Needs to improve
- Hotel key get demagnetise so easily. Have to change keys everyday.
- Concierge did really well helped me to book restaurants. However have no knowledge with regards of how to rent a phone, the local mobile wifi rental system, Japan free wifi system for tourist.

2 applications I found very useful during this visits like to recommend to friends
1. Navitime for Japanese travel - very useful provide options and directions to go to different area in Tokyo by metro and by JR.
2. For first time Japan travellers ""Good Luck Trip Japan"". It was extremely confusing when you cannot read Japanese and unable to communicate. The website provides basic training of 1. How to buy tickets in the vending machine
2. A vedio clip demonstrated how to sign up Japan free wifi services ? In fact really useful once you get into metro, JR station, bus stop, 7-11 .... Your phone will automatically detected free wifi for FREE.

Happy New Year and Happy travel to Japan!!",4,2015/01/02
2,REDACTED,en,3823,"First of all, Westin Tokyo was a very good old hotel situated right across the street from the Yebisu Garden Place. When we first arrived, I found that the staff were not helpful at all. They provided the cold service and I had a hard time communicate with them in English. We had to take care of our luggages ourselves after long hectic flight. I expected better from the so-called 5 stars hotel. Free wifi available in the lobby. 

We stayed in early Dec so they had the big Christmas tree up with magnificent decorations. The overall atmosphere was festive and grand. The most impressive thing from the stay was its location that right across the street from the Yebisu Garden Place where they had the Baccarat Eternal Lights (one of the world's largest chandeliers) on display. It was a great joy to walk pass it everyday during our stay.

The room was large, we got one overlooking the Yebisu Garden Place and the Michelin stars Joel Robuchon restaurant. The room was dated but comfy and clean.

The nearest JR station is Ebisu, Yamanote Line (light green) which runs in a circle to most of the tourist attraction spots. It was quite a walk from the hotel (maybe 8 to 10 mins, I was always distracted by the grand chandelier so was unable to time my walk), we had to walk through the Yebisu Garden Place everyday in order to get to either JR or subway station. Walking further from JR station for another 5 mins, there was a subway station, Hibiya Line (gray). I found it was easier to travel through JR trains. There were many restaurants and shopping malls near by. However, the restaurants around the neighborhood were mostly Western cuisine. 

We bought a round-trip Airport Limousine Bus from the Narita airport (bus stop no. 13) for ¥6000 per person. It came with 3-day unlimited subway pass. For ¥5700, you would get the round-trip tkts for airport bus and 2-day unlimited subway pass. The bus dropped us off at the hotel. There were a few tickets kiosks at the airport. 

To stay connect, I rented a SIM card with local number from Softbank. They also provided an option of renting the handset. For Japan, you don't have to pay for incoming calls (which is different from the states). The other option was getting a pocket wifi, so you can stay connect all the times. Before you leave, you must return the SIM card at the airport drop box. For pocket wifi, you can either return it at the airport or return by post before you leave the country.

I found the location was inconvenient, I would stay elsewhere next time e.g. Shinjuku or Ginza. Overall the level of service was below my expectation and took forever to walk from the hotel to train station both JR and subway. Without the great display of the Baccarat chandelier, I would be very disappointed.",3,2014/12/31
2,REDACTED,en,3824,"This is the first Westin I've stayed at that didn't feel like a Westin. My room did have a view of Mount Fuji which was great but to be honest that was the best thing about it. It wasn't awful...rooms were adequate, staff were helpful but it felt a little old fashioned. Good location for getting about town - with a station five minutes walk away and a shopping mall across the road. Wouldn't stay there again though.",3,2014/12/30
2,REDACTED,en,3825,"This was my first trip to Japan and the hotel did not disappoint. It was clean, decorative and the friendly staff spoke good English. I was a little concerned with the language barrier, but had no issues there. The food in the buffet was good, but not great and the drinks in the bar were small and expensive. Everything in Tokyo is overpriced in my opinion and this hotel is no different. But it is a great experience and highly recommend it.",4,2014/12/28
2,REDACTED,en,3826,"Was in Tokyo for business, hotel was comfortable but is getting dated- compared to with other Westin hotels around the world. Service was good. Station is a 10 minute walk or so through Yebisu Garden.",4,2014/12/28
2,REDACTED,en,3827,"We stayed just before Christmas, and the lobby was beautifully decorated and enjoyed seeing all the weddings using the facilities. Great location, near public transport and shopping. Listened to Christmas carols nearby and also enjoyed many meals nearby.",5,2014/12/26
2,REDACTED,en,3828,"Stay here three consecutive times in half an year in a corner room when I visited Tokyo. Each time I had wonderful stay experiences.

Westin Tokyo, which is opened in 1995, has a glorious history. It was ever one of the ""New Gosanke (The New Best Three)"" hotels in Tokyo. Although the crown isn't on it anymore due to the aging of the hotel, the service and the hardware maintenance are still outstanding.

The corner room is slightly larger than regular room and the layout is just excellent. The king size comfy bed is in the opposite of the sofa, where the flat-screen TV and the reading desk is in the middle beside the window area, makes it very convenient to do anything just like your own room. The room is one of the most comfortable that I've experienced in Tokyo in terms of the comfortableness of the bed, the air condition and the quietness. 

The hotel is located in Ebisu Garden Place Complex, where is a twenty-year-old multi-functional area includes a department store, a hotel and several nice restaurants, stores and office buildings. Although it takes around 10-15 mins from Ebisu Station through Yebisu Skywalk by walk, you won't feel it far away because the elegant atmosphere around the whole Ebisu/Daikanyama area and the convenient shopping surround the hotel.

Regarding the airport transfer, although it has limousine bus directly from the hotel lobby to Narita or Hakone Airport in every 20 mins, I still recommend to take the railway to save either time and money. The Limousine is almost two times expensive but takes almost the same time to the airport as the railway.

In general, Westin Tokyo impressed me a lot and I would recommend to all tourists to give it a try, especially if you are a fan of Daikankama.",5,2014/12/22
2,REDACTED,en,3829,"I've had the opportunity to stay at the Westin several times, most recently in December 2014. The rooms are a good size for a hotel in Tokyo, the breakfast is excellent, and the bar is comfortable. I also like the fact that they have a relationship with a gym/spa in the underground plaza. This gym is very nice and you need to go to the front deck to get a pass for entry. 

Is this the Park Hyatt? No. But it is also about half the price and very consistent. The service is great and they'll clean your shoes for free. All said a great hotel. If given the option, take Club level as the breakfast is free and it will include the main full breakfast downstairs. Safe travels.",4,2014/12/21
2,REDACTED,en,3830,"During our visit to Japan, we stayed in a few spg hotels. The Westin Tokyo was our favorite for location and amenities. It could be different from the other floors, but we were fortunate to stay on an executive club floor. Service at the hotel was also amazing. But everywhere we went, most people were polite, friendly and hospitable locals - despite the fact that we didn't speak the language. We felt so pampered in this country!

The dining area served up a light buffet-style breakfast (mostly American with a few asian options). There is also a restaurant in the lobby which executive floor guests can opt to dine at. If you're craving desserts, there is an amazing dessert restaurant. You can also get desserts to go. The staff will package these securely if you're traveling by train to your destination. There is also a fitness facility adjacent to the hotel (from the lower floor), that guests can use, but we got our workouts from hopping trains and seeing so many sights in Tokyo and nearby cities. The hotel is situated across from the Yebisu Garden (former beer brewery) and about .4 miles from the train/subway station - so you can catch JR trains (Yamanote line) to the major JR stations (to catch the Shinkansen/bullet trains), or local train lines. Allow time to walk. There are 'moving walkways' to assist in your journey which is also good if you're in a hurry (stand to the left/pass to the right). The station is accessible from a protected walkway (lower hotel floor), so you don't need to worry about rainy days (which are quite common). Also, there are many restaurants in this area, so you don't need to worry about where you'll get your next meal. The Mitsukoshi Department store is also here, so if you're looking for a snack and an amazing grocery/food fair experience, head to the basement of this big department store. You can get food to go, gifts and more!",5,2014/12/21
2,REDACTED,en,3831,"Being an SPG Platinum member, I'm rather particular when it comes to hotels. The Westin Tokyo was a great 5-star hotel is Ebisu, close to the subway and near some very good restaurants. The lobby and general hotel is very nice, but the rooms could use an improvement. We stayed here twice, once on the front end of our trip and once on the back end. While the rooms we had were both on the 18th floor and were similar, there were some minor differences that we definitely noticed, after our first stay. The rooms in general were a bit outdated, but still had that Japanese ""high-tech"" feel, with automated blinds, lights, bathrooms, etc. The second room didn't have some of the same conveniences as the automated blinds and lights, which was a little annoying. The staff, while hospitable, was a bit scattered. The concierge and front desk were a bit slow and speaking English in Japan can always be cumbersome (and rightfully so, as English is not Japan's official language). Overall, the restaurants, bars, and hotel in general was as expected for a Westin and I would definitely stay there again (after all, we returned at the end of our trip and despite the minor downgrade in room, were still satisfied). Understandably, it was a work week and we were not upgraded, which was disappointing. But being a Platinum member with an ambassador (i.e., I've stayed in SPG hotels for over 100 nights this year alone), I didn't feel completely ""pampered"" as I've come to expect at SPG hotels. Still, great hotel and highly recommended.",4,2014/12/19
2,REDACTED,en,3832,"a standard 5star hotel, nothing special.
decoration is quite out dated style. room is spacious, facility is good, it's very clean, staff is friendly, but nothing WoW you, nothing exceeds expectation.
rate is very high. that's another reanson that I won't recommend for non-business travelers.",3,2014/12/18
2,REDACTED,en,3833,"What a great hotel. So many good things to say about this place. 

Lobby: Upon entry, you feel like you're in a very refined, dignified establishment. It feels very mature, which was different from our experience at the Westin in Beijing and Shanghai. Both were nice hotels, but they seemed to be going more for a hip vibe. Check-in was smooth and quick and the concierge was very helpful in terms of planning our stay in Tokyo. We went to a lounge in the lobby, which enforces a dress code (no shorts, etc.). Great service and drinks.

Rooms: Our room was quite large and our friend's room was also a nice size. Everything was tidy and clean. Our room had a large desk with a fax machine, which I found hilarious. I had been told that it's still very common to use a fax machine in Japan, and sure enough we had one in our room. Our bathroom was also very large and the standing shower was terrific. 

Wifi: You have to pay for wifi, which again is very annoying. I hate paying to stay in a premier hotel and then have to be nickel and dimed for something as necessary as wifi. 

Location: The hotel is in Ebisu in Meguro. You have to walk a bit to get to the subway, but it's a pleasant walk and we always felt safe regardless of the time. I was surprised I wasn't bothered more by the walk to the subway since that's usually something I find annoying. We didn't do any touristy things in our area, but getting around Tokyo by subway is so easy. You can go everywhere on the subway. 

Service: Excellent. Excellent. Excellent. The staff is clearly well-trained. I had no issues at all. The concierge team is knowledgeable and was ready and able to answer our questions and the front desk attendants were incredibly helpful and efficient. I had some laundry done, which wasn't cheap, but they were quick. 

Altogether, we loved staying here and we would highly recommend the Westin Tokyo.",5,2014/12/10
2,REDACTED,en,3834,"This was my first time in Tokyo and I was happy to stay at the Westin Tokyo as it a little closer to the central part of town than the Sheraton. If you are arriving from Narita, plan on 1.5 hours to get to the hotel using the Airport Buses. They drop you off right in front of the hotel, which is nice. I didn't do my research when I booked this hotel as I booked it only because it was an SPG property - I used a Suite Night to be upgraded to a suite and was not that impressed. IT was two rooms put together. The decor might suit some but the marble pillars was a bit over the top for me. The room was huge but the furniture could be updated. The hallway carpet could be updated. The entire hotel could be updated. I can vaguely recall the movie Lost in Translation but I felt like I was in the sequel. I felt slightly off in this hotel. For starters, no channel was in English. There was CNN and BBC but it was voiced over in Japanese. There were appliances in the room's wet bar that were completely in Japanese. One of them had hot water and one of them was a expresso type machine but again, it was all in Japanese. I felt disconnected and like I should speak Japanese. 

The breakfast was very nice and varied. I did not like how the young lady at the front told me that the restaurant was closing in 25 minutes. I came at 10:05 and it closed at 10:30. I do not need to be told when breakfast was closing and 25 minutes was more than enough time for me to eat. 

The Club Lounge was nice with great views - varied food and alcohol. It seemed like guests made this a great meeting spot. 

The location is great - I would recommend staying here as a great base. Even though I felt greatly the language barrier, I followed the concierge's directions easily to the Ebisu station and from there, went all over. IT is not a far walk to Ebisu as you walk perhaps 5 minutes through this park and admire the trees and lights and then the moving floor can walk for you the rest of the way! 

Perhaps if I had spent more time there, it would have grown on me but I couldn't help but feel disconnected during my time there. I finally found a tv show in English and it was America's Next Top Model ... no comment.",4,2014/12/10
2,REDACTED,en,3835,"If you're looking at this hotel, then you won't mind paying for perks and the niceties in life. So I won't go on about the lack of free Wi-Fi in the lobby...I mean, how can you set up a dazzling Christmas tree with a motorized railset circling it in the lobby yet not provide guests with free Wi-Fi in the lobby. That said, the rooms themselves are as you would expect, with the bathroom being the centerpiece. Shower + large bath decorated in black marble and faux gold designed in Baroque style with plenty of towels make it a sin not to pamper yourself in the bath. Antique mahogany furniture gives you a real sense of old-money (and yes, the lobby was full of those clientele). Location was good, with access to the JR and the neighborhood was super quiet. All in all, it lives up to its reputation and you won't be disappointed.",5,2014/12/10
2,REDACTED,en,3836,"This hotel is still one of the best in terms of room size, elegant bathrooms and showers as well as fine restaurants and amenities. With the highest level of Japanese service yet comforting western touches this is an excellent choice for your stay. 
It is in Ebisu near the site of the former Sapporo brewery which has been redeveloped into a retail and office area. There are nearby restaurants and park like area across from the hotel to relax. A drawback already mentioned is location but an easy walk with moving sidewalks for a portion of the distance to Ebisu station puts you either on the core Hibiya Line to Roppongi or the Ginza or JR rail to all destinations. Also the station is a honeycomb of restaurants, fast food and retail.
I stayed here when we were relocating from Japan and always return due to the location (I like being a bit outside the hustle of Ginza/downtown), proximity to the Hibiya line and comfortable rooms.
It is VERY quiet so sleep quality is superb. Multiple restaurants provide solid choice should you not wish to go out of the hotel.",5,2014/12/09
2,REDACTED,en,3837,"We stayed at the Westin in Dec 2014. Good and efficient staff. Typical Japanese hospitality. However, the walk to Ebisu is easily 10 minutes or more. Rooms are 20 years old but still well maintained. (we were there when they are celebrating their 20th anniversary).

Unless you want to eat in the Hotel, not much choices after 10pm. A few good restaurants within the Westin Hotel and at the adjourning Yebisu Garden Place Tower, you can also find a few good restaurants on Levels 38 and 39. 

Would have been perfect if the walk to the station was more manageable.",4,2014/12/09
2,REDACTED,en,3838,"Located right in Ebisu, this hotel boutique is a must in luxury. I was impress how the staff was comfortable English speaking. Customer service is impeccable and the food is awesome. I love this hotel and just made it my #1 Hotel in Tokyo. Thank you Westin Tokyo!!!",5,2014/12/08
2,REDACTED,en,3839,"I stayed at the Westin Tokyo-Ebisu for the second time. The last time I was there was 17 years ago and not much has changed. The rooms are a bit dated on the decor side. They could use a bit of a modern update, but service is still great! I felt right at home and very comfortable. They have a number of restaurants and bars and they are all good! Very expensive if you are not on a business account and are a leisure traveler. I would recommend this hotel is is lovely and in a great location! You can get anywhere you need to be usually in less than 20 minutes! Train is close by, there is a nice mall and restaurants across the street and the train is a 12 minute walk. 
Overall, would recommend. Good location, clean and spacious and excellent service.",4,2014/12/07
2,REDACTED,en,3840,"Easy location that is just a 10 minute walk from my Japan offices and a 2 minute walk to the Japan offices of our advertising agency. Closeness to Ebisu station enables easy access to the Tokyo Metro system and it's just 2 stops to Harajuku shopping district. Lots of great food within walking distance of the hotel.

I have stayed at this hotel somewhere in the area of 20 times now over the past 6 years and the staff is attentive and recognizes the fact that I've been there so often. The breakfast buffet is solid but like all hotel breakfasts, over priced if it's not included in your room rate. There's a Starbucks just across the road that let's me fuel up for less that $10USD to start the day. The meeting facilities are also well managed and the meeting rooms are good for small and large meetings.

The fitness center is ok. I wish that they would add some kettle bells and a real squat rack but it's still better than most hotel gyms that I have access to when I travel. The treadmills and eliptical trainers are in good shape and they do have a complete set of dumbells for strength training. A few more meters of space would make a huge improvement. The bell captain can also give you access to a loaner bike and provide a running map for a 5k route outside which is great when the weather is good.

Rooms are always clean and well appointed. Air con system works well. My one suggestion to them is to actually but some more towel racks/hooks into the bathroom so that those of us who don't have to have fresh towels everyday have somewhere to hang the towels. I always ask for a room facing Mount Fuji as the view can be quite spectacular.

I'll be back there sometime early in the new year.",4,2014/12/07
2,REDACTED,en,3841,"The Westin is located in a calm spacious Ebisu area. The JR Line connects to the other part of city easily and the covered walkway made the commute easy. 

The Gym here is tiny but sufficient. What I like about it, is that one can borrow gym gear and have no excuse for not working out.

The breakfast buffet on Ground level is not to be missed.",4,2014/12/05
2,REDACTED,en,3842,"This hotel is a very nice hotel in a great location. Short walk to the trains and everything 
Tokyo. You have great shops and dining just across the street. It is a 20 minute train ride to most things. A little far from the airport (but you can take the airport bus with ease) better than the train as you get to see much of the city. Very westernized hotel but great to have a a place to relax. Highly recommend it for location and comfort.",5,2014/12/04
