RID,HotelID,CommentPage,CommentID,SentenceNumber,Sentence
17587,686512,1,56912193,6,不过 需要 注意 的 是 ， 1 号 口 这边 有 很 长 一 段 是 只有 楼梯 的 ， 如果 带 着 大件 行李 的话 ， 只能 坐 无障碍 电梯 从 另外 的 出口 出来 了 ……
17588,686512,1,56780545,1,老板 人 非常 好 ， 一 通过 监控 看见 我们 便 下楼 帮助 我们 搬 行李 ， H o s t e l 64 名声在外 ， 感受 的 刀 是 很 多 设计师 会 聚会 的 地方 ， 我 住 的 是 合式 ， 非常 干净 ， 老板 给 准备 的 300 日币 早产 很 美味
17589,686512,1,56780545,2,年轻人 到 日本 自己 旅行 的 推荐 住处 ~
17590,686512,2,64723665,1,酒店 不 太 好找 ， 后来 出去 几 趟 也 迷路 了 -_-|| 前台 英语 不错 ， 服务 也 负责
17591,686512,2,64723665,2,选 的 榻榻米 ， 建议 不要 轻易 尝试 ， 隔音 太 差 ， 爬 起来 也好 累 ， 而且 感觉 睡 了 身上 痒痒 的
17592,686512,2,64723665,3,卫生间 、 浴室 等 是 公用 的 ， 洗衣机 、 烘干机 要 投币 ， 当时 折合 人民币 15 元 ， 但 要 排队 等 很 久 ， 总之 不 太 方便 ， 想 体验 生活 的 可以 尝试 下
17593,686512,2,70820370,1,有 g o o g l e 地图 很 容易 找 得 到 ， 其实 离 地铁口 很近 ， 但 每次 从 地铁 出来 总是 找 不 到 最 近 的 那个 出口 ， 总是 从 最远 的 出口 出来 ， 走 很 远
17594,686512,2,70820370,2,因为 是 木板 ， 隔音 稍 微差 了 点 ， 其他 的 都 很 好
17595,686512,2,50606800,1,这个 酒店 ， 是 我 印象 中 ， 在 日本 几 晚 中 位置 最 好 的 ， 离心 斋 桥 ， 难 波 ， 日本 桥 这 几 个 地铁站 都 很 近
17596,686512,2,50606800,2,一 两 站 路
17597,686512,2,50606800,3,酒店 在 西长崛 站 旁 ， 记得 是 1 号 出口 ， 出 地铁口 ， 直行 右转 再 直行
17598,686512,2,50606800,4,2 分钟 到
17599,686512,2,50606800,5,老板 很 好 ， 我 先把 行李 存放 在 了 酒店 ， 然后 去 的 京都 玩 几 天 ， 很 重 的 行李箱 ， 老板 都 帮 我 从 楼下 帮 上 来
17600,686512,2,50606800,6,房间 很 大
17601,686512,2,50606800,7,日本 最后 两 天 安排 的 购物 ， 住 这里 很 方便
17602,686512,2,99189398,1,很 不错 ， 下次 还 来
17603,686512,2,61943670,1,不 像 民 宿 的 民宿 ， 没有 独立 洗手间 ， 位置 好 ， 就 在 地铁站 边上
17604,686512,2,48492772,1,离心 斋 桥 2 站 路 ， 挺 方便 ， 环境 还 可以 ， 就 是 隔音 不 好
17605,686512,2,79816501,1,离 地铁站 很 近 ， 出行 方便
17606,686512,2,79816501,2,房间 较 小 ， 有点旧
17607,686512,3,123879594,1,很 吵
17608,686512,3,123879594,2,太 挤
17609,686512,3,123879594,3,总之 隔音 效果 很 差
17610,686512,3,123879595,1,很 有 家 的 感觉 房间 小 而 精致 ， 特别 喜欢 他们 被子 和 枕头 ， 被子 软软的 ， 枕头 有 一 面 是 有 石头 的 ， 一 面 软 的 ， 好 想 带 一 对 回来 ， 附近 也 有 很多 好吃 的 餐厅 ， 前台 的 英文 很 棒 ， 强烈 推荐 ， 离 地铁 站长 崛站 2 号 出口 很近
17611,686512,3,123879596,1,整体 来 说 觉得 都 挺 好 ， 酒店 旁边 有 商场 超市 ， 而且 酒店 还有 早饭
17612,686512,3,123879597,1,地理 位置 相当 好 的 酒店 ， 酒店 里 的 环境 极 易 让 人 很 放松 ， 服务 人员 非常 亲切 热情 ， 内 设施 很 全 ， 酒店 性价比 也 绝对值 ， 而且 酒店 在 卫生 方面 做 得 非常 不错
17613,686512,3,123879592,1,位置 很 好 ， 房间 的 空间 相对来说 要 大 一些 ， 而且 酒店 卫生 做 得 很 好 感觉 挺 干净 的 ， 工作 人员 态度 非常 热情 ， 菜品 非常 吸引 人 ， 提供 游玩 攻略
17614,686512,3,123879593,1,前台 接待 很 有 亲和力 ， 附近 有 地铁 出行 很 方便 ， 而且 特别 喜欢 酒店 的 服务 态度 ， 酒店 特别 的 好找 ， 这家 酒店 的 装修 风格 也 比较 现代化
17615,686512,4,123879598,1,有 装饰 ， 配备 了 窗帘 ， 卫生间 蛮干 净 的 ， 前台 接待 让 人 印象 深刻 ， 酒水 也 非常 棒 ， 备 有 茶叶 ， 食物 也 很 棒 ， 周围 的 交通 挺 不错 的 ， 而且 离 地铁 都 非常 近
17616,686513,1,148308662,1,我 在 这里 住 了 五 天 ， 本来 定 了 2 天 ， 因为 这里 虽然 很 小 很 小 ， 也 就 只 有 12 平米 以内 ， 但是 真 的 真的 很 干净 整洁 ， 完全 出乎 我 的 意料之外 ， 早餐 也 算 过 得去 ， 服务 人员 也 会 英语 ， 很 热情 很 耐心
17617,686513,1,148308662,2,所以 我 索性 又 续 了 3 天
17618,686513,1,148308662,3,真 的 很 划算 ， 比 国内 的 什么 如 家 7 天 豪泰 之类 的 干净 很 多 很多
17619,686513,1,148308662,4,值得 推荐
17620,686513,1,158039013,1,南海 电车 到 难 波 ， 从难 波 换 乘坐 Y 线 到 肥 后桥 站 7 号 出口 （ 不 要 从 其它 出口 ， 不然 会 绕远 了 ） ， 出来 就 右转 沿 路 一直 走 ， 酒店 在 马路 右边
17621,686513,1,150042335,1,还 说 得 过去 吧 ， 带 自助 早餐 的 ， 面包 还 可以
17622,686513,1,150042335,2,房间 很闷 ， 在 一楼 ， 想 打开 窗户 ， 开 了 一会儿 ， 突然 窗户 全开 了 ， 隔 着 帘子 感觉 外面 有 一 只 手 在 摸索 ， 可 把 我 吓 得
17623,686513,1,150042335,3,退房 离开 酒店 之后 才 聊 起 这个 话题 ， 浑身 鸡皮疙瘩
17624,686513,1,150042335,4,酒店 离 阿波座 和 肥 后桥 站 都 不 远 ， 有 导航 就 不怕
17625,686513,1,159582247,1,房间 比较 隔音 早饭 不错
17626,686513,1,148433455,1,很 不错 ， 在 携 程 预订 很 方便 ， 价格 也 不 算 太贵
17627,686513,1,63309290,1,离 车站 地铁站 都 相对 较近 ， 步行 10 分钟 左右 的 距离 ， 交通 方便 ， 且 附近 餐饮业 较 多 ， 离 全家 ， s e v e n e l e v e n 等 便利店 也 距离 较近
17628,686513,1,63309290,2,前台 英语 不 是 很 好 ， 难 沟通 ； w i f i 信号 不 是 很 好 ； 早餐 还 可以 ， 样式 不 算 多 但 相对 清爽
17629,686513,1,63309290,3,此 价位 推荐 双人间 ， 三人间 特别 狭小
17630,686513,1,63309290,4,我们 三 个 人 ， 加 了 一 张 沙发床 ， 房间 特别 拥挤 ， 只 有 一个 小 过道 ， 同时 最 多 打开 两 个 小 行李箱 ， 完全 没 地方 放 包
17631,686513,1,63309290,5,厕所 极 小 ， 下水道 排放 速度 较慢 ， 排风扇 不 够 强 ， 鉴于 日本 整体 旅馆 都 有 这 情况 ， 仍 可以 接受
17632,686513,1,63309290,6,总体 来说 ， 虽然 很 小 ， 但 还 算 干净 ， 性价比 比较 高
17633,686513,2,65286322,1,位置 还 可以 ， 周边 3 个 地铁站 ， 但 都 有 10 分钟 距离 ， 安静 ， 周围 本地 小酒馆 也 不 少 ， 体验 一下 本地 人 的 生活 ， 卫生 好 ， 服务 也好 ， 早餐 虽然 简单 ， 但 能 吃饱 ， 味道 也 不错 ， 唯一 就 是 房间 太 小 ， 实在 是 太 小 ， 虽然 有 预期 ， 但 比 预期 还要 小
17634,686513,2,56561693,1,地理 位置
17635,686513,2,56561693,2,， 卫生 方面 还 可以 ， 就是 房间 空间 可 真 是 很 小 呵 ， 每天 早餐 款式 都 是 面包 牛奶 ……
17636,686513,2,52156209,1,位于 大阪 的 中心 ， 坐 车 都 很 方便 ， 离 我们 要 去 的 展馆 很近 ， 房子 虽然 不 大 ， 但是 很 干净 卫生 ， 可 以 推荐 ， 酒店 里面 的 W I F I 效果 不 是 很 好 ， 不 知道 是 不 是 房间 离 W I F I 远 的 原因 ， 性价比 高 ， 值得 推荐
17637,686513,2,86006124,1,可以 坐 中央 线 或者 千日 前线 到达 肥 后桥 站 ， 1 号 出来 后 沿着 左边 街道 一直 走 ， 要 过 好几 个 路口 ， 注意 街 对面 有 一 所 中学 ， 看到 以后 就 可以 过街 ， 进入 中学 旁边 的 巷子 ， 就 能 找到 酒店 了 如果 拖 着 箱子 实在 太 累 ， 但是 纯 走路 其实 很 快 的 ， 另外 就 是 周围 有 不少 美食 ， 炭火 烤肉 七 福 值得 推荐
17638,686513,2,83657645,1,网上 查 了 地图 ， 地铁 下来 走 了 大约 10 分钟 ， 在 繁多 的 日本 地铁站 ， 这 已经 算是 远 的 ， 但 由于 初 来 回 另 一个 国家 ， 到处 看看 走走 10 分钟 的 路 很 快 就 过 了 ， 酒店 周边 比较 安静 ， 早饭 类别 比较 少 ， 但是 干净 ， 周边 吃 的 也 很 多 ， 房间 很 干净 ， 房间 里 没有 电 水壶 ， 去 前台 可以 要
17639,686513,2,52726526,1,酒店 还 算 干净 ， 设施 偏 旧
17640,686513,2,52726526,2,价格 适合 家庭 出行
17641,686513,2,95900056,1,地理 位置 尚可 ， 从 关西 机场 坐 南海 电 铁 再 转 地铁 到 阿波座 站 比较 近
17642,686513,2,95900056,2,旅店 的 卫生 及 设施 实在 没法 让 我 再 去 第二 次 ， 擦 身 的 毛巾 上 一 根 长长的 头发 ， 被单 上 还有 一 块 污渍 ， 住 在 一楼 ， 不 开窗 么 房间 闷 ， 开窗 么 又 怕 不 安全 ， 空调 有 点 问题 ， 也 通风 不 了
17643,686513,2,95900056,3,樱花 季 的 价格 和 东京 住 的 只差 一点 但 舒适度 却 差 很 远
17644,686513,2,95900056,4,不过 相对 东京 我 还是 更喜欢 大阪
17645,686513,2,92376565,1,房间 有 点儿 小 ， 房间 设备 只能 说 一般 ， 但是 完全 够用 ， 早餐 的 面包 实在 是 好吃 ， 服务 也 很 好 ， 坐 地铁 的 话 需要 走 10 分钟 左右 ， 周边 的 环境 很 好
17646,686513,3,82140343,1,不 是 很 好找 ， 离 地铁站 稍 远 ， 房间 较 小
17647,686513,3,82140343,2,但 干净 卫生 ， 清净 ， 免费 早餐 丰富
17648,686513,3,58874448,1,房间 小 但 干净 舒服 ， 早餐 不 算 丰富 但 面包 好香 也 好吃 ， 地铁站 十 分钟 ， 周边 吃 的 东西 也 很 多 ， 去 京都 ， 奈良 都 很 方便
17649,686513,3,58874448,2,值得 推荐
17650,686513,3,58874448,3,如果 再 去 大阪 还 会 住 这 ， 我们 一 家 三 口 ， 订 的 是 双人房 ， 小孩 9歳 ， 按 正常 是 要 补 钱 的 ， 但 酒店 既 不要 补差 价 ， 早餐 也 不 用 补 费用 ， 实在 有 点 意外
17651,686513,3,93462604,1,房间 有 点儿 小 ， 房间 设备 只能 说 一般 ， 但是 完全 够用 ， 坐 地铁 的 话 需要 走 10 分钟 左右 ， 周边 的 环境 很 好
17652,686513,3,69185702,1,服务 很 好 ， 位置 也 很 好 ， 房间 有点旧 不过 总体 还是 很 好
17653,686513,3,92857176,1,印象 最 深 的 是 前台 接待员 的 英语 水平 很 高 ， 最 重要 的 是 完全 没有 一般 日本 人 说英语 存在 的 严重 的 口音
17654,686513,3,92857176,2,服务 态度 不 算 热情 ， 只能 说 中 规中矩 吧
17655,686513,3,92857176,3,周边 交通 比较 便利 ， 路口 还有 山东 妇女 开 的 饭馆
17656,686513,3,76519011,1,卫生 很 差 ， 设施 也 差 ， 卫生间 发现 了 几 只 飞 的 小虫 ， 总的来说 性价比 太差 ， 相比 京都 一千 多 的 酒店 ， 价格 相差 不 大 ， 卫生 、 设施 、 服务 差 很 多
17657,686513,3,97315626,1,酒店 到 肥厚 桥 步行 最 少 十 分钟 ， 酒店 有 几 个 男 服务员 态度 还 可以 ， 在 居民区 内 ， 学校 多 ， 可以 体验 当地 居民 生活 ， 不 是 游客 聚集地
17658,686513,3,97246190,1,不错 ， 距离 最近 的 地铁站 あわざ 走路 大概 十 分钟 ， 周围 比较 安静 ， 房间 干净
17659,686513,4,92528275,1,距离 车站 有 些 远 ， 周围 商铺 不 多
17660,686513,4,92528275,2,房间 里 有 蟑螂
17661,686513,4,86005909,1,交通 方便 ， 酒店 总体 给 人 感觉 很 好 ， 有 机会 还会 再次 入 住
17662,686514,1,148121984,1,1 、 酒店 离 关西 机场 不 算 太 远 ， 从 南海 本 线 泉佐 野 站 步行 10 几 分钟 到达 ， 在 十字路口 ， 跟着 导航 走 不 难 找
17663,686514,1,148121984,2,2 、 前台 服务 热情 ， 入 住 挺 顺利 ， 价格 约 500 人民币 一 晚 ， 前台 大叔 日本 人 ， 简单 英文 交流 没 问题
17664,686514,1,148121984,3,房间 干净 卫生 ， 钥匙 不用 交 前台 ， 每天 帮助 打扫房间
17665,686514,1,148121984,4,3 、 泉佐野站 旁边 有 个 奥特 莱斯 ， 品类 较 多 ， 值得 一 逛
17666,686514,1,148121984,5,4 、 南海 本 线 泉佐 野 站 到 南 波 站 ， 逛 大阪 市区 高 岛 屋 和 心 斋 桥
17667,686514,1,148121984,6,再 坐 两 站 到达 梅田阪 急 百货
17668,686514,1,148121984,7,5 、 提前 一 晚 预约 第二 天 免费 送 关西 机场 ， 非常 顺利
17669,686514,1,148121984,8,6 、 酒店 周边 是 居民区 ， 体验 大阪 民居
17670,686514,1,141199655,1,酒店 距离 机场 还 算 近 ， 房间 比较 紧凑 ， 特别 是 卫生间 ， 绝对 只 有 站 一个 人 的 空间 ， 卫生 情况 还 可以 的
17671,686514,1,141199655,2,离开 大阪 前 一 晚 住 在 这 还 是 挺 方便 的 ， 早上 有 前往 机场 的 班车 ， 从 当地 时间 早上 5点半 开始 ， 差不多 一 小时 一 班 ， 需要 入 住 当晚 和 酒店 确认 好 ， 日本 人 还 是 挺 守时 的
17672,686514,1,138396336,1,作为 转机 算是 很 好 的 一 家 酒店 了 前台 日本 大叔 很 热情 会 简单 英语 我们 是 第二 天 清早 9 点 的 飞机 定 了 它 家 早上 6 点 的 有 免费 送 机 给 我们 省去 了 很多 麻烦 哦 ， 建 议定 无烟 房 我们 定 的 吸烟 房 味道 有 点 大
17673,686514,1,138396336,2,胜 在 房间 不 算 小
17674,686514,1,107264926,1,步行 用 导航 从 j r 站 到 酒店 ， 距离 有 点 远 ， 一路 途经 日本 村舍 ， 只 偶尔 遇到 一 两 个 行路人 ， 有 点 慌 ， 景色 还 不错
17675,686514,1,107264926,2,不 过早 上 的 班车 送 关西 机场 感觉 很 好
17676,686514,1,107264926,3,是 日本 行中 最 省心 一 段 旅途 _
17677,686514,1,112849614,1,酒店 有 送 机 服务 ， 入 住 时 跟 前台 订 好 时间 就 可以 了
17678,686514,1,112849614,2,我们 坐 J R 到达 临空 镇 站 5 号 出口 就 联系 酒店 派 车 来 接 我们 ， 车 20 分钟 就 到达 ， 很 方便
17679,686514,1,112849614,3,酒店 房间 不 算 少 ， 但 卫生间 就 好 少 ， 勉强 可以 站 一个 人
17680,686514,1,112849614,4,对于 第二 天 坐 早 机 还 是 很 方便 的
17681,686514,1,142932757,1,最后 一 晚 住 的 ， 相比 其他 酒店 是 差 了 些 ， 不过 胜 在 离 机场 近 ， 而且 早上 有 送 机 ， 特别 适合 一早 的 飞机
17682,686514,1,142932757,2,本来 以为 j r 下来 要 走 很 多路 ， 后来 发现 有 公交 的 ， 如果 到 得 早 ， 还 能 去 那边 的 o u t l e t s ， 只 可惜 我们 晚上 才 到 的
17683,686514,1,142932757,3,不过 附近 没什么 吃 的 ， 还 好 我们 无意中 带 了 盒 便当 过去
17684,686514,1,144674208,1,酒店 有 点 偏 ， 估计 适合 中国 游客 团
17685,686514,2,60318284,1,"离 地铁站 和 大巴 停靠 站 很 远 ， 走 了 20 多 分钟 的 路 吧 ， 不过 早上 竟然 有 送 机 服务 ， 虽然 我们 第二 天 不 是 去 机场 ， 可是 沟通 困难 ， 前台 一定 要 我们 选 个 时间 去 机场 方向 ， 晕 ， 后来 我们 决定 早上 去 临空 T O W N 的 O U T L E T , 酒店 是 下午 6点 才 给 入 住 ， 早上 10 点 就 要 退房 的 ， 我们 是 早上 4点 才 到 的 ， 在 前台 叫 了 很 久 都 没有 人 来 招待 ， 酒店 大堂 里 有 几 个 喝醉 了 的 日本 人 ， 在 那边 跟 我们 说 我们 来 的 太晚 了 ， 不 能 入 住 了 ， 可是 我们 事前 跟 携 程 客服 联系 过 ， 让 他们 联系 酒店 我们 会 晚到 ， 把 时间 保留 到 早上 6点 的 ， 我们 着急 死 了 ， 那 几 个 喝醉 酒 的 日本 人 太 讨厌 了 ， 存心 戏弄 我们 ， 日本 人 的 素质 也 不 高 ， 后来 过 了 半 个 小时 前台 才 睡眼 朦胧 的 出来 ， 以后 还是 要 订 大酒店 靠 谱"
17686,686514,2,69547280,1,卫生间 比较 小 ， 总体 还 不错 ， 前台 也 很 热情 ， 每 1 小时 有 一 班 去 机场 的 接驳 巴士
17687,686514,2,69547280,2,也 可以 打车 到 泉佐 野 站 ， 坐 南海 电 铁 去 机场 ～
17688,686514,2,59618768,1,酒店 环境 不错 ， 房间 也 挺 大 的 ， 稍微 有 些 旧 ， 从 泉佐 野 站下 来 打的 正好 是 起步 价 680 日元 ， 第二 天 早上 有 4 班 免费 巴士 直达 机场 ， 最 早 的 是 6点半 ， 最 晚 的 是 9点半 ， 虽然 没有 会 中文 的 服务员 ， 但是 沟通 还 算 顺畅
17689,686514,2,65238354,1,酒店 一般 ， 离 机场 比较 近
17690,686514,2,65238354,2,坐 南海 电 铁到泉佐 野 站下 来 打 出租车 起步 价 就 能 到 ， 680 日元
17691,686514,2,65238354,3,会 经过 一个 s h o p p i n g m a l l ， 到 酒店 后 如果 有 时间 可以 过去 逛逛 ， 步行 大约 15-20 分钟
17692,686514,2,44792541,1,房间 大小 还行 ， 厕所 很 像 飞机 上 的
17693,686514,2,44792541,2,很 小 不过 很 干净
17694,686514,2,44792541,3,总体 还 算 满意
17695,686514,2,44792541,4,晚上 12 点 多 到 机场 ， 只能 打的 来 花 了 5510 日币 ， 相当 于 300 多 人民币 ， 心疼
17696,686514,2,147374355,1,离 机场 近 ， 设施 真 的 一般
17697,686514,2,85422261,1,环境 一般
17698,686514,2,85422261,2,胜 在 第二 天 早上 有 送 机 服务
17699,686514,2,85422261,3,很 不错
17700,686514,2,68077997,1,离 地铁站 有 1.5 公里 ， 所以 叫 了 出租 ， 起步 价 就 够 了 ， 680 闫
17701,686514,2,68077997,2,酒店 离 机场 很近 ， 优点 是 早上 有 送 机 ， 赶早 机 还 是 很 方便 的 ， 酒店 稍 显 老旧 ， 房间 却 很 大 ， 是 日本 住 过 的 唯一 没有 电动 马桶 的 一 家
17702,686514,2,68077997,3,日本 带 孩子 有限制 ， 所以 订 了 2 间 房
17703,686514,3,97497492,1,房间 有 烟味 ， 有 中国 酒店 的 感觉
17704,686514,3,97497492,2,好处 就 是 早上 有 去 机场 ， 作为 最后 一 站 还 是 不错 的
17705,686514,3,97497492,3,服务员 也 很 热情
17706,686514,3,50822288,1,很 袖珍 很 干净 ， 就是 距离 机场 不 是 那么 近 ， 花 了 300 多 元 打的
17707,686514,3,60959475,1,离 关西 机场 比较 近 ， 而且 有 免费 的 机场巴士 送 机 ， 环境 也 还 可以
17708,686514,3,60959475,2,价格 两 人 双 床 间 是 10800日 元
17709,686514,3,47286245,1,离 机场 很近 ， 有 车 接送
17710,686514,3,121566696,1,本 是 预订 了 两 床 的 标 间 ， 到 店 后 说 只 有 一 张 床
17711,686514,3,110890199,1,一般 般 吧
17712,686514,3,110890199,2,位置 比较 偏
17713,686514,3,110890199,3,就 这样
17714,686514,3,112849591,1,酒店 有 送 机 服务 ， 入 住 时 跟 前台 订 好 时间 就 可以 了
17715,686514,3,112849591,2,我们 坐 J R 到达 临空 镇 站 5 号 出口 就 联系 酒店 派 车 来 接 我们 ， 车 20 分钟 就 到达 ， 很 方便
17716,686514,3,112849591,3,酒店 房间 不 算 少 ， 但 卫生间 就 好 少 ， 勉强 可以 站 一个 人
17717,686514,3,112849591,4,对于 第二 天 坐 早 机 还 是 很 方便 的
17718,686514,3,112849554,1,酒店 有 送 机 服务 ， 入 住 时 跟 前台 订 好 时间 就 可以 了
17719,686514,3,112849554,2,我们 坐 J R 到达 临空 镇 站 5 号 出口 就 联系 酒店 派 车 来 接 我们 ， 车 20 分钟 就 到达 ， 很 方便
17720,686514,3,112849554,3,酒店 房间 不 算 少 ， 但 卫生间 就 好 少 ， 勉强 可以 站 一个 人
17721,686514,3,112849554,4,对于 第二 天 坐 早 机 还 是 很 方便 的
17722,686514,4,112849506,1,酒店 有 送 机 服务 ， 入 住 时 跟 前台 订 好 时间 就 可以 了
17723,686514,4,112849506,2,我们 坐 J R 到达 临空 镇 站 5 号 出口 就 联系 酒店 派 车 来 接 我们 ， 车 20 分钟 就 到达 ， 很 方便
17724,686514,4,112849506,3,酒店 房间 不 算 少 ， 但 卫生间 就 好 少 ， 勉强 可以 站 一个 人
17725,686514,4,112849506,4,对于 第二 天 坐 早 机 还 是 很 方便 的
17726,686514,4,112849429,1,酒店 有 送 机 服务 ， 入 住 时 跟 前台 订 好 时间 就 可以 了
17727,686514,4,112849429,2,我们 坐 J R 到达 临空 镇 站 5 号 出口 就 联系 酒店 派 车 来 接 我们 ， 车 20 分钟 就 到达 ， 很 方便
17728,686514,4,112849429,3,酒店 房间 不 算 少 ， 但 卫生间 就 好 少 ， 勉强 可以 站 一个 人
17729,686514,4,112849429,4,对于 第二 天 坐 早 机 还 是 很 方便 的
17730,686514,4,112849081,1,酒店 有 送 机 服务 ， 入 住 时 跟 前台 订 好 时间 就 可以 了
17731,686514,4,112849081,2,我们 坐 J R 到达 临空 镇 站 5 号 出口 就 联系 酒店 派 车 来 接 我们 ， 车 20 分钟 就 到达 ， 很 方便
17732,686514,4,112849081,3,酒店 房间 不 算 少 ， 但 卫生间 就 好 少 ， 勉强 可以 站 一个 人
17733,686514,4,112849081,4,对于 第二 天 坐 早 机 还 是 很 方便 的
17734,686514,4,69644880,1,订 了 两 间 房 ， 早上 6 ： 35 ， 7 ： 35 ， 8 ： 35 等 都 有 送 机场 的 巴士 ， 还 好
17735,686514,4,68077756,1,离 地铁站 有 1.5 公里 ， 所以 叫 了 出租 ， 起步 价 就 够 了 ， 680 闫
17736,686514,4,68077756,2,酒店 离 机场 很近 ， 优点 是 早上 有 送 机 ， 赶早 机 还 是 很 方便 的 ， 酒店 稍 显 老旧 ， 房间 却 很 大 ， 是 日本 住 过 的 唯一 没有 电动 马桶 的 一 家
17737,686514,4,47483464,1,因为 订 的 春秋 的 红眼航班 ， 所以 只好 在 机场 附近 住 了 一 晚
17738,686514,4,47483464,2,前台 的 老爷爷 很 和蔼
17739,686514,4,126003534,1,凑合 ， 离 酒店 步行 20 分钟 有 个 还 算 大 的 超市
17740,686514,5,103133880,1,前台 很 热情 ， 酒店 有 到 机场 或者 南海 电车 的 送机 服务
17741,686514,5,103133880,2,适合 赶早 班机 的 人
17742,686514,5,100511254,1,麻雀 虽 小 五脏俱全 ， 早班 机 可以 考虑 有 去 机场 的 送 机 服务
17743,686514,5,99856123,1,一般 般
17744,686514,5,99856123,2,房间 比较 小 ， 尤其 是 卫生间 ， 太 小
17745,686514,5,99856123,3,设施 比较 旧 ， 隔音 也 不好
17746,686514,5,99856123,4,酒店 虽然 后 有 送 机 大巴 ， 但是 要 绕 远路 接 别的 酒店 的 客人 ， 耽误 时间
17747,686514,5,99855988,1,一般 般
17748,686514,5,99855988,2,房间 比较 小 ， 尤其 是 卫生间 ， 太 小
17749,686514,5,99855988,3,设施 比较 旧 ， 隔音 也 不好
17750,686514,5,99855988,4,不知道 酒店 专门 贴 着 中文 警告 是 什么 意思 ， 感觉 到 了 恶意
17751,686514,5,92541591,1,真的 是 很 不错 ， 由于 第二 天 一早 就 要 去 机场 ， 所以 定 了 ， 还有 免费 大巴 可以 搭 乘 哦
17752,686514,5,92541591,2,到 机场 大概 30 分钟 以内 绝对 能 到 了
17753,686514,5,76420080,1,为 赶 飞机 住 了 一 晚 很 不错 虽然 感觉 不 是 很 高大 上 但 很 舒服
17754,686514,5,76420080,2,早上 有 免费 去 机场 的 大巴
17755,686514,5,67406768,1,一般 般 啦 ， 只是 为了 赶 飞机 才 定 的 这里
17756,686514,5,67406768,2,周围 比较 荒凉 ， 房间 真的 很 一般 ， 离 地铁站 还 挺 远 的 ， 以后 应该 不 会 再 住 这样 的 酒店 了
17757,686514,5,63280288,1,离 车站 挺 近 的 ， 总体 感觉 像 快捷 酒店
17758,686514,5,63280288,2,有巴车 接送 ， 比较 方便
17759,686514,5,63280288,3,"店 内 有 免费 w i f i , 简单 的 土特产 可 买点 送 亲戚朋友"
17760,686514,6,66175097,1,还 不错 ， 这个 价位 只能 住 这样 的 了
17761,686514,6,62253803,1,很 不错 的 酒店 ， 服务 很 好 ， 环境 也 很 棒
17762,686514,6,92541543,1,真的 很 不错 ， 还有 免费 机场 大巴 ， 首 班车 我 记得 是 5 : 15 分
17763,686514,6,62253656,1,挺 不错 ， 就 是 好 远
17764,686514,6,51032455,1,很 好
17765,686515,1,165613700,1,酒店 面积 不 小 ， 设施 和 服务 都 很 到位
17766,686515,1,165613700,2,日本 的 酒店 都 是 干净 简约
17767,686515,1,165613700,3,并且 还 可以 选择 免费 的 班车 送 去 机场
17768,686515,1,165613700,4,入 住 的 时候 也挺 便利 的 ， 没有 很 大 的 语言 障碍
17769,686515,1,165613700,5,非常 感谢
17770,686515,1,165613700,6,另外 就 是 我 朋友 可能 丢 了 一 支 手表 在 房间 ， 我们 回国 后 才 发现 丢失 ~ 但 我们 无法 从 携 程 客服 方面 联系 到 酒店 去 核实
17771,686515,1,165613700,7,如果 酒店 能 看到 评论 并 核实 确实 有 遗失 的 手表 的 话 ， 能否 通过 邮箱 或 其他 方式 联系 我 ， 十 分 感谢 ~ ~
17772,686515,1,155225631,1,虽然 房间 较 小 ， 但 非常 非常 干净 ， 前台 有 中文 人员 ， 态度 也 非常 好
17773,686515,1,155225631,2,附近 步行 5 分钟 即有 大型 商场 和 食品 超市 ， 离 地铁站 也 不 远 ， 超值
17774,686515,1,153025403,1,酒店 最 大 的 优势 是 距离 关西 机场 约 15 分钟 的 车程 ， 酒店 有 免费 班车 ， 好在 大阪 地铁 完全 o k ， 早餐 很 棒 ， 房间 有 点 老 了
17775,686515,1,147414211,1,不错 的 酒店 ， 酒店 前台 是 个 女 孩子 ， 东北 人 ， 非常好
17776,686515,1,124548459,1,冰箱 好像 装饰品 ..... 房间 很 小 但是 很 干净
17777,686515,1,124548459,2,离 机场 很近
17778,686515,1,46367258,1,到 大阪 太 晚 了 ， 没 办法 只 有 在 附近 找 一 家 酒店 ， 关西 机场 打车 过去 要 4790 块 左右
17779,686515,1,46367258,2,房间 有点小 ， 特别 是 卫生间
17780,686515,1,46367258,3,床 比较 不 舒服 ， 弹簧 硌 得 慌
17781,686515,1,46367258,4,服务 很 好
17782,686515,1,89815304,1,酒店 设施 还是 挺 齐全 的 ， 房间 整洁 干净
17783,686515,1,89815304,2,我 是 因为 要 赶早 班 飞机 所以 选 了 这家 ， 因为 有 免费 的 接送车 到 机场
17784,686515,1,89815304,3,但 这里 最 早 的 一 班 是 5 : 15 出发 ， 到 t e r m i n a l 1 已经 5:45 了 ， 而 我 的 飞机 是 6 : 35 起飞 ， 还是 有 点儿 太 赶了 ， 赶早 班机 的 小伙伴 注意 这 一 点
17785,686515,2,56892847,1,相对 于 其他 居住 的 酒店 来说 ， 服务 要 稍差
17786,686515,2,56892847,2,第二 天 有 免费 送 机 至 关西 机场 的 车车 ， 这 点 很 好
17787,686515,2,56892847,3,其他 豆 o k/
