RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,HotelPrice,tripadvisor_hotel_id,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
2707,705241,Nishitetsu Inn Tenjin(西铁inn天神),Nishitetsu Inn Tenjin,4.4,8520.0,3209,Nishitetsu Inn Tenjin,https://www.tripadvisor.com/Hotel_Review-g298207-d1055654-Reviews-Nishitetsu_Inn_Tenjin-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,810-0004,福岡県,福岡市,中央区渡辺通4-7-1,,〒810-0004 福岡県福岡市中央区渡辺通4-7-1,7816,14751,163
2708,705242,Plaza Hotel Premier(Premier Plaza酒店),Plaza Hotel Premier,4.2,7300.0,3197,Plaza Hotel Premier,https://www.tripadvisor.com/Hotel_Review-g298207-d1054754-Reviews-Plaza_Hotel_Premier-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0041,福岡県,福岡市,中央区大名1-14-13,,〒810-0041 福岡県福岡市中央区大名1-14-13,5945,13430,170
2709,705243,Plaza Hotel Tenjin(天神广场酒店),Plaza Hotel Tenjin,4.2,7775.0,3234,Plaza Hotel Tenjin,https://www.tripadvisor.com/Hotel_Review-g298207-d558256-Reviews-Plaza_Hotel_Tenjin-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0041,福岡県,福岡市中央区,大名1-9-63,,〒810-0041 福岡県福岡市中央区大名1-9-63,5614,12990,205
2735,705283,Kotoni Green Hotel(琴似绿色酒店),Kotoni Green Hotel,3.9,11600.0,3811,Kotoni Green Hotel,https://www.tripadvisor.com/Hotel_Review-g298560-d1082802-Reviews-Kotoni_Green_Hotel-Sapporo_Hokkaido.html,3.0,21,063-0813,北海道,札幌市西区,琴似3条1-1-20,,〒063-0813 北海道札幌市西区琴似3条1-1-20,9183,26316,149
2763,705315,Hotel Tenjin Place(天神广场酒店),Hotel Tenjin Place,4.1,10700.0,3212,Hotel Tenjin Place,https://www.tripadvisor.com/Hotel_Review-g298207-d1112429-Reviews-Hotel_Tenjin_Place-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0021,福岡県,福岡市,中央区今泉1-2-23,,〒810-0021 福岡県福岡市中央区今泉1-2-23,7155,15522,96
2767,705318,Hakata Marine Hotel(博多海洋酒店),Hakata Marine Hotel,3.7,5300.0,3332,Hakata Marine Hotel,https://www.tripadvisor.com/Hotel_Review-g298207-d558296-Reviews-Hakata_Marine_Hotel-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.0,17,812-0021,福岡県,福岡市博多区,博多区築港本町4-16,,〒812-0021 福岡県福岡市博多区博多区築港本町4-16,,,44
6795,4068582,Hotel Royal Stay Sapporo(札幌皇家Stay酒店),Hotel Royal Stay Sapporo,4.1,9100.0,3767,Hotel Royal Stay Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d1082470-Reviews-Hotel_Royal_Stay_Sapporo-Sapporo_Hokkaido.html,4.0,21,064-0806,北海道,札幌市中央区,南6条西8,,〒064-0806 北海道札幌市中央区南6条西8,4591,38186,78
2776,705328,Vessel Inn Sapporo Nakajima Park(Vessel Inn酒店-札幌中岛公园),Vessel Inn Sapporo Nakajima Park,4.5,7135.0,3710,Vessel Inn Sapporo Nakajima Park,https://www.tripadvisor.com/Hotel_Review-g298560-d3675932-Reviews-Vessel_Inn_Sapporo_Nakajima_Park-Sapporo_Hokkaido.html,4.5,21,064-0809,北海道,札幌市中央区,中央区南九条西4丁目1番2号,,〒064-0809 北海道札幌市中央区中央区南九条西4丁目1番2号,6607,30459,196
2778,705330,Hotel Sho Sapporo(札幌翔酒店),Hotel Sho Sapporo,3.7,4306.0,3764,Hotel Sho Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d1118659-Reviews-Hotel_Sho_Sapporo-Sapporo_Hokkaido.html,3.5,21,064-0809,北海道,札幌市中央区,南九条西3-1-18,,〒064-0809 北海道札幌市中央区南九条西3-1-18,3695,11198,79
2780,705332,Sapporo Clark Hotel(札幌克拉克酒店),Sapporo Clark Hotel,4.6,7192.0,3759,Sapporo Clark Hotel,https://www.tripadvisor.com/Hotel_Review-g298560-d1082811-Reviews-Sapporo_Clark_Hotel-Sapporo_Hokkaido.html,4.0,21,001-0013,北海道,札幌市北区,北区北13条西4-1-15,,〒001-0013 北海道札幌市北区北区北13条西4-1-15,6831,15006,50
2800,705362,Fukuoka Garden Palace(福冈花园皇宫酒店),Fukuoka Garden Palace,4.5,12360.0,3224,Fukuoka Garden Palace,https://www.tripadvisor.com/Hotel_Review-g298207-d1055155-Reviews-Fukuoka_Garden_Palace-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0001,福岡県,福岡市中央区,天神4-8-15,,〒810-0001 福岡県福岡市中央区天神4-8-15,7045,18164,73
2801,705363,Okinawa Hotel(冲绳酒店),Okinawa Hotel,4.3,18500.0,3404,Okinawa Hotel,https://www.tripadvisor.com/Hotel_Review-g298224-d1094803-Reviews-Okinawa_Hotel-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,3.5,18,902-0066,沖縄県,那覇市,大道35,,〒902-0066 沖縄県那覇市大道35,5394,19375,78
2804,705365,Hotel Rocore Naha(那霸Ｒocore酒店),Hotel Rocore Naha,4.3,13693.0,3387,Hotel Rocore Naha,https://www.tripadvisor.com/Hotel_Review-g298224-d1109843-Reviews-Hotel_Rocore_Naha-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,4.5,18,900-0014,沖縄県,那覇市,松尾1-1-2,,〒900-0014 沖縄県那覇市松尾1-1-2,10238,26420,222
2814,705377,Sun Hotel Nagoya Nishiki(名古屋锦太阳酒店),Sun Hotel Nagoya Nishiki,3.8,7087.0,3605,Sun Hotel Nagoya Nishiki,https://www.tripadvisor.com/Hotel_Review-g298106-d558162-Reviews-Sun_Hotel_Nagoya_Nishiki-Nagoya_Aichi_Prefecture_Chubu.html,3.0,20,460-0003,愛知県,名古屋市中区,錦3-13-30,,〒460-0003 愛知県名古屋市中区錦3-13-30,5039,15006,49
2832,705408,Takakura Hotel Fukuoka(福冈高仓酒店),Takakura Hotel Fukuoka,4.9,10439.0,3181,Takakura Hotel Fukuoka,https://www.tripadvisor.com/Hotel_Review-g298207-d1024102-Reviews-Takakura_Hotel_Fukuoka-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0004,福岡県,福岡市中央区,渡辺通2-7-21,,〒810-0004 福岡県福岡市中央区渡辺通2-7-21,7816,49648,107
2837,705414,Hotel Econo Nagoya Sakae(名古屋荣伊可诺酒店),Hotel Econo Nagoya Sakae,4.3,7847.0,3609,Hotel Econo Nagoya Sakae,https://www.tripadvisor.com/Hotel_Review-g298106-d558238-Reviews-Hotel_Econo_Nagoya_Sakae-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,460-0003,愛知県,名古屋市,中区錦3-6-15,,〒460-0003 愛知県名古屋市中区錦3-6-15,5151,12542,141
2851,705431,JR Kyushu Hotel Kagoshima(鹿儿岛JR九州酒店),JR Kyushu Hotel Kagoshima,4.5,8500.0,7788,JR Kyushu Hotel Kagoshima,https://www.tripadvisor.com/Hotel_Review-g298211-d604496-Reviews-JR_Kyushu_Hotel_Kagoshima-Kagoshima_Kagoshima_Prefecture_Kyushu_Okinawa.html,4.0,76,890-0045,鹿児島県,鹿児島市,武1-1-2,,〒890-0045 鹿児島県鹿児島市武1-1-2,8733,19928,274
2861,705442,Kokura Bay Hotel Daiichi(小仓湾第一酒店),Kokura Bay Hotel Daiichi,3.8,6713.0,9430,Kokura Bay Hotel Daiichi,https://www.tripadvisor.com/Hotel_Review-g303160-d1086138-Reviews-Kokura_Bay_Hotel_Daiichi-Kitakyushu_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,109,802-0001,福岡県,北九州市小倉北区,小倉北区浅野2-17-31,,〒802-0001 福岡県北九州市小倉北区小倉北区浅野2-17-31,4029,9288,92
2867,705448,JR Kyushu Hotel Blossom Fukuoka(福冈花JR九州饭店),JR Kyushu Hotel Blossom Fukuoka,4.6,10750.0,3201,JR Kyushu Hotel Blossom Fukuoka,https://www.tripadvisor.com/Hotel_Review-g298207-d558316-Reviews-JR_Kyushu_Hotel_Blossom_Fukuoka-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,812-0013,福岡県,福岡市博多区,博多駅東2-2-4,,〒812-0013 福岡県福岡市博多区博多駅東2-2-4,9467,20035,90
2903,705485,Court Hotel Fukuoka Tenjin(苑福冈酒店),Court Hotel Fukuoka Tenjin,3.8,5475.0,3270,Court Hotel Fukuoka Tenjin,https://www.tripadvisor.com/Hotel_Review-g298207-d1055295-Reviews-Court_Hotel_Fukuoka_Tenjin-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,810-0003,福岡県,福岡市,中央区春吉3-21-10,,〒810-0003 福岡県福岡市中央区春吉3-21-10,4403,33355,66
2916,705503,Vessel Inn Hakata Nakasu(Vessel Inn酒店-博多中洲),Vessel Inn Hakata Nakasu,4.3,8412.0,3210,Vessel Inn Hakata Nakasu,https://www.tripadvisor.com/Hotel_Review-g298207-d1720812-Reviews-Vessel_Inn_Hakata_Nakasu-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0801,福岡県,福岡市博多区中洲,博多区中洲5丁目1-12,,〒810-0801 福岡県福岡市博多区中洲博多区中洲5丁目1-12,6935,19265,168
2922,705512,Anchor Hotel Hakata(博多Anchor酒店),Anchor Hotel Hakata,3.9,6399.0,3193,Anchor Hotel Hakata,https://www.tripadvisor.com/Hotel_Review-g298207-d1055150-Reviews-Anchor_Hotel_Hakata-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,812-0016,福岡県,福岡市博多区,博多区博多駅南1-4-6,,〒812-0016 福岡県福岡市博多区博多区博多駅南1-4-6,5394,20255,96
2926,705515,Hakata Green Hotel Annex(博多绿色酒店 别馆),Hakata Green Hotel Annex,4.8,11199.0,3202,Hakata Green Hotel Annex,https://www.tripadvisor.com/Hotel_Review-g298207-d1596285-Reviews-Hakata_Green_Hotel_Annex-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,812-0012,福岡県,福岡市,博多区博多駅中央街4-32,,〒812-0012 福岡県福岡市博多区博多駅中央街4-32,9467,17063,48
2930,705519,Miyajima Hotel Makoto(宫岛酒店 诚),Miyajima Hotel Makoto,4.9,20705.0,11758,Miyajima Hotel Makoto,https://www.tripadvisor.com/Hotel_Review-g1022438-d1075651-Reviews-Miyajima_Hotel_Makoto-Hatsukaichi_Hiroshima_Prefecture_Chugoku.html,4.0,173,739-0518,広島県,廿日市市,宮島町755,,〒739-0518 広島県廿日市市宮島町755,18693,50481,54
2931,705520,Hakata Green Hotel Tenjin(博多绿色酒店 天神),Hakata Green Hotel Tenjin,4.3,9454.0,3259,Hakata Green Hotel Tenjin,https://www.tripadvisor.com/Hotel_Review-g298207-d1053951-Reviews-Hakata_Green_Hotel_Tenjin-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0041,福岡県,福岡市中央区,中央区大名2-9-11,,〒810-0041 福岡県福岡市中央区中央区大名2-9-11,6825,16843,150
2932,705521,Reisenkaku Hotel Kawabata(川端 冷泉阁酒店),Reisenkaku Hotel Kawabata,4.6,14750.0,3261,Reisenkaku Hotel Kawabata,https://www.tripadvisor.com/Hotel_Review-g298207-d1053960-Reviews-Reisenkaku_Hotel_Kawabata-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,812-0026,福岡県,福岡市,博多区上川端町8-21,,〒812-0026 福岡県福岡市博多区上川端町8-21,5504,13871,129
2942,705532,Dukes Hotel Hakata(博多公爵酒店),Dukes Hotel Hakata,4.4,9000.0,3191,Dukes Hotel Hakata,https://www.tripadvisor.com/Hotel_Review-g298207-d320327-Reviews-Dukes_Hotel_Hakata-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,812-0011,福岡県,福岡市,博多区博多駅前2-3-9,,〒812-0011 福岡県福岡市博多区博多駅前2-3-9,7266,21246,153
2952,705543,Royal Park Hotel Takamatsu(高松皇家花园酒店),Royal Park Hotel Takamatsu,3.4,15246.0,7954,Royal Park Hotel Takamatsu,https://www.tripadvisor.com/Hotel_Review-g298232-d1083535-Reviews-Royal_Park_Hotel_Takamatsu-Takamatsu_Kagawa_Prefecture_Shikoku.html,4.0,79,760-0052,香川県,高松市,瓦町1丁目3-11,,〒760-0052 香川県高松市瓦町1丁目3-11,10519,31446,73
2954,705545,Nishitetsu Inn Fukuoka(西铁inn福冈),Nishitetsu Inn Fukuoka,4.8,9486.0,3205,Nishitetsu Inn Fukuoka,https://www.tripadvisor.com/Hotel_Review-g298207-d1088782-Reviews-Nishitetsu_Inn_Fukuoka-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0001,福岡県,福岡市中央区,中央区天神1-16-1,,〒810-0001 福岡県福岡市中央区中央区天神1-16-1,8366,23338,269
2957,705548,Daiwa Roynet Hotel Takamatsu(高松大和ROYNET酒店),Daiwa Roynet Hotel Takamatsu,4.6,7927.0,7956,Daiwa Roynet Hotel Takamatsu,https://www.tripadvisor.com/Hotel_Review-g298232-d2653490-Reviews-Daiwa_Roynet_Hotel_Takamatsu-Takamatsu_Kagawa_Prefecture_Shikoku.html,4.0,79,760-0029,香川県,高松市,丸亀町8-23,,〒760-0029 香川県高松市丸亀町8-23,6826,18688,175
2960,705551,Hotel Area One Takamatsu(高松一区酒店),Hotel Area One Takamatsu,4.2,6991.0,7961,Hotel Area One Takamatsu,https://www.tripadvisor.com/Hotel_Review-g298232-d1083663-Reviews-Hotel_Area_One_Takamatsu-Takamatsu_Kagawa_Prefecture_Shikoku.html,3.5,79,760-0021,香川県,高松市,西の丸町2-23,,〒760-0021 香川県高松市西の丸町2-23,4476,12534,48
2994,705592,Nagasaki Orion Hotel(长崎猎户座酒店),Nagasaki Orion Hotel,4.3,7104.0,7924,Nagasaki Orion Hotel,https://www.tripadvisor.com/Hotel_Review-g298568-d562108-Reviews-Nagasaki_Orion_Hotel-Nagasaki_Nagasaki_Prefecture_Kyushu_Okinawa.html,3.5,78,850-0057,長崎県,長崎市,大黒町4-11,,〒850-0057 長崎県長崎市大黒町4-11,5707,10631,53
4680,1488588,Tsuruya Ryokan(轻井泽 鹤屋旅馆),Tsuruya Ryokan,5.0,29520.0,12005,Tsuruya Ryokan,https://www.tripadvisor.com/Hotel_Review-g1021282-d13281890-Reviews-Tsuruya_Ryokan-Sagamihara_Kanagawa_Prefecture_Kanto.html,-1.0,180,252-0162,神奈川県,相模原市,青根1393,,〒252-0162 神奈川県相模原市緑区青根1393,,,JapanKantoKanagawa PrefectureSagamihara
3022,705635,Miyajima Grand Hotel Arimoto(宫岛格兰大酒店 有元),Miyajima Grand Hotel Arimoto,5.0,39557.0,11764,Miyajima Grand Hotel Arimoto,https://www.tripadvisor.com/Hotel_Review-g1022438-d669869-Reviews-Miyajima_Grand_Hotel_Arimoto-Hatsukaichi_Hiroshima_Prefecture_Chugoku.html,4.5,173,739-0522,広島県,廿日市市,宮島町南町364,,〒739-0522 広島県廿日市市宮島町南町364,31901,88986,55
3031,705650,Fukuyama New Castle Hotel(福山新城堡酒店),Fukuyama New Castle Hotel,4.5,9365.0,10277,Fukuyama New Castle Hotel,https://www.tripadvisor.com/Hotel_Review-g298131-d1073605-Reviews-Fukuyama_New_Castle_Hotel-Fukuyama_Hiroshima_Prefecture_Chugoku.html,4.0,133,720-0066,広島県,福山市,三之丸町8-16,,〒720-0066 広島県福山市三之丸町8-16,8283,27759,218
3037,705656,Hotel Cuore Nagasaki Ekimae(古欧莱酒店长崎站前),Hotel Cuore Nagasaki Ekimae,4.1,9312.0,7889,Hotel Cuore Nagasaki Ekimae,https://www.tripadvisor.com/Hotel_Review-g298568-d1088396-Reviews-Hotel_Cuore_Nagasaki_Ekimae-Nagasaki_Nagasaki_Prefecture_Kyushu_Okinawa.html,4.0,78,850-0057,長崎県,長崎市,大黒町7番3号,,〒850-0057 長崎県長崎市大黒町7番3号,6717,10636,161
3042,705664,KKR Hotel Hiroshima(广岛KKR酒店),KKR Hotel Hiroshima,4.3,9512.0,4957,KKR Hotel Hiroshima,https://www.tripadvisor.com/Hotel_Review-g298561-d1133393-Reviews-KKR_Hotel_Hiroshima-Hiroshima_Hiroshima_Prefecture_Chugoku.html,3.5,34,,,,,,,,,
3048,705673,Hiroshima Kokusai Hotel(广岛国际酒店),Hiroshima Kokusai Hotel,5.0,5770.0,4956,Hiroshima Kokusai Hotel,https://www.tripadvisor.com/Hotel_Review-g298561-d557963-Reviews-Hiroshima_Kokusai_Hotel-Hiroshima_Hiroshima_Prefecture_Chugoku.html,3.5,34,730-0032,広島県,広島市中区,立町3-13,,〒730-0032 広島県広島市中区立町3-13,5486,17129,74
3052,705678,Miyajima Coral Hotel(宫岛珊瑚酒店),Miyajima Coral Hotel,4.6,8426.0,11763,Miyajima Coral Hotel,https://www.tripadvisor.com/Hotel_Review-g1022438-d1075655-Reviews-Miyajima_Coral_Hotel-Hatsukaichi_Hiroshima_Prefecture_Chugoku.html,4.0,173,739-0411,広島県,廿日市市,宮島口1-9-8,,〒739-0411 広島県廿日市市宮島口1-9-8,7947,25409,92
3077,705713,Central Hotel Sasebo(佐世保中央酒店),Central Hotel Sasebo,4.1,7174.0,10499,Central Hotel Sasebo,https://www.tripadvisor.com/Hotel_Review-g298217-d1086023-Reviews-Central_Hotel_Sasebo-Sasebo_Nagasaki_Prefecture_Kyushu_Okinawa.html,4.0,139,857-0872,長崎県,佐世保市,上京町3-2,,〒857-0872 長崎県佐世保市上京町3-2,4813,12760,166
3093,705732,Okayama View Hotel(冈山景观酒店),Okayama View Hotel,4.5,9569.0,8811,Okayama View Hotel,https://www.tripadvisor.com/Hotel_Review-g298134-d1082699-Reviews-Okayama_View_Hotel-Okayama_Okayama_Prefecture_Chugoku.html,4.0,94,700-0821,岡山県,岡山市,北区中山下1-11-17,,〒700-0821 岡山県岡山市北区中山下1-11-17,6155,14996,97
3105,705748,Samson Hotel(参孙酒店),Samson Hotel,3.7,,13688,Samson Hotel,https://www.tripadvisor.com/Hotel_Review-g1022851-d1883218-Reviews-Samson_Hotel-Hirado_Nagasaki_Prefecture_Kyushu_Okinawa.html,3.5,252,859-4826,長崎県,平戸市,田平町野田免210-6,,〒859-4826 長崎県平戸市田平町野田免210-6,18904,30649,28
3112,705757,Hakuba Resort Hotel La Neige Higashikan(哈库巴度假村拉尼吉东馆),Hakuba Resort Hotel La Neige Higashikan,4.5,58698.0,1594,Hakuba Resort Hotel La Neige Higashikan,https://www.tripadvisor.com/Hotel_Review-g1120615-d1127346-Reviews-Hakuba_Resort_Hotel_La_Neige_Higashikan-Hakuba_mura_Kitaazumi_gun_Nagano_Prefecture_C.html,4.5,4,399-9301,長野県,北安曇郡白馬村,八方和田野の森4744,,〒399-9301 長野県北安曇郡白馬村八方和田野の森4744,32426,71294,28
3261,705938,Hotel Asuka(明香酒店),Hotel Asuka,3.4,15800.0,9707,Hotel Asuka,https://www.tripadvisor.com/Hotel_Review-g1015933-d2574094-Reviews-Hotel_Asuka-Nagaoka_Niigata_Prefecture_Chubu.html,4.5,115,940-2501,新潟県,長岡市,寺泊野積107,,〒940-2501 新潟県長岡市寺泊野積107,,,
3283,705964,Furano Natulux Hotel(富良野NATULUX 酒店),Furano Natulux Hotel,4.7,17907.0,10127,Furano Natulux Hotel,https://www.tripadvisor.com/Hotel_Review-g674811-d1052380-Reviews-Furano_Natulux_Hotel-Furano_Hokkaido.html,4.5,128,076-0026,北海道,富良野市,朝日町1-35,,〒076-0026 北海道富良野市朝日町1-35,8843,30669,72
3317,706006,Frame Hotel Sapporo(札幌Frame酒店),Frame Hotel Sapporo,4.0,5547.0,3714,Frame Hotel Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d2209161-Reviews-Frame_Hotel_Sapporo-Sapporo_Hokkaido.html,4.0,21,064-0805,北海道,札幌市中央区,南5条西7-8-1,,〒064-0805 北海道札幌市中央区南5条西7-8-1,3471,17917,58
3340,706036,Hotel Station Kyoto West(京都西站酒店),Hotel Station Kyoto West,3.8,9333.0,963,Hotel Station Kyoto West,https://www.tripadvisor.com/Hotel_Review-g298564-d1079648-Reviews-Hotel_Station_Kyoto_West-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,600-8211,京都府,京都市,下京区真苧屋町200,,〒600-8211 京都府京都市下京区真苧屋町200,4886,19767,56
3364,706078,Hotel Econo Fukui Ekimae(福井站前艾克诺酒店),Hotel Econo Fukui Ekimae,3.8,8582.0,10023,Hotel Econo Fukui Ekimae,https://www.tripadvisor.com/Hotel_Review-g298110-d1078531-Reviews-Hotel_Econo_Fukui_Ekimae-Fukui_Fukui_Prefecture_Chubu.html,3.5,125,910-0859,福井県,福井市,日之出1-1-17,,〒910-0859 福井県福井市日之出1-1-17,5597,14439,138
3371,706089,Kyoto Daiichi Hotel(京都日本第一酒店),Kyoto Daiichi Hotel,4.4,6488.0,1000,Kyoto Daiichi Hotel,https://www.tripadvisor.com/Hotel_Review-g298564-d736748-Reviews-Kyoto_Daiichi_Hotel-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,601-8047,京都府,京都市,南区東九条下殿田町45,,〒601-8047 京都府京都市南区東九条下殿田町45,6441,24209,165
3373,706092,Hotel Riverge Akebono(曙里维格酒店),Hotel Riverge Akebono,3.7,12080.0,10021,Hotel Riverge Akebono,https://www.tripadvisor.com/Hotel_Review-g298110-d1078539-Reviews-Hotel_Riverge_Akebono-Fukui_Fukui_Prefecture_Chubu.html,4.0,125,910-0006,福井県,福井市,中央3-10-12,,〒910-0006 福井県福井市中央3-10-12,7052,18805,142
3396,706120,Kyoto Garden Hotel(京都花园酒店),Kyoto Garden Hotel,3.9,29536.0,901,Kyoto Garden Hotel,https://www.tripadvisor.com/Hotel_Review-g298564-d644766-Reviews-Kyoto_Garden_Hotel-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,604-8175,京都府,京都市,中京区円福寺町351,,〒604-8175 京都府京都市中京区円福寺町351,4886,13992,129
3426,706160,Oita Regal Hotel(大分帝王酒店),Oita Regal Hotel,4.2,6025.0,11054,Oita Regal Hotel,https://www.tripadvisor.com/Hotel_Review-g298220-d1080078-Reviews-Oita_Regal_Hotel-Oita_Oita_Prefecture_Kyushu_Okinawa.html,3.5,152,870-0021,大分県,大分市,府内町1-1-29,,〒870-0021 大分県大分市府内町1-1-29,4589,10969,111
3429,706163,Sanso Warabino(山庄蕨野),Sanso Warabino,4.8,,4083,Sanso Warabino,https://www.tripadvisor.com/Hotel_Review-g1023445-d1144693-Reviews-Sanso_Warabino-Yufu_Oita_Prefecture_Kyushu_Okinawa.html,4.5,23,879-5114,大分県,由布市,湯布院町川北952,,〒879-5114 大分県由布市湯布院町川北952,53527,121165,10
3444,706181,Eco and Tec Kyoto(京都环保科技酒店),Eco and Tec Kyoto,4.2,6255.0,896,Eco and Tec Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d1115224-Reviews-Eco_and_Tec_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.5,2,605-0035,京都府,京都市,東山区栗田口三条坊町40,,〒605-0035 京都府京都市東山区栗田口三条坊町40,5330,13992,22
3455,706196,Sotetsu Fresa Inn Yokohama Totsuka(相铁FRESA INN-横滨户冢),Sotetsu Fresa Inn Yokohama Totsuka,4.3,9650.0,4834,Sotetsu Fresa Inn Yokohama Totsuka,https://www.tripadvisor.com/Hotel_Review-g298173-d1869646-Reviews-Sotetsu_Fresa_Inn_Yokohama_Totsuka-Yokohama_Kanagawa_Prefecture_Kanto.html,4.0,33,244-0003,神奈川県,横浜市,戸塚区戸塚町16-8,,〒244-0003 神奈川県横浜市戸塚区戸塚町16-8,7165,15226,162
3460,706204,Hotel Tozankaku(东山阁酒店),Hotel Tozankaku,4.3,7060.0,868,Hotel Tozankaku,https://www.tripadvisor.com/Hotel_Review-g298564-d1079654-Reviews-Hotel_Tozankaku-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,605-0932,京都府,京都市,東山区妙法院前側町431,,〒605-0932 京都府京都市東山区妙法院前側町431,9217,43087,131
3480,706240,Toyama Manten Hotel(富山曼藤酒店),Toyama Manten Hotel,4.7,8700.0,8260,Toyama Manten Hotel,https://www.tripadvisor.com/Hotel_Review-g298126-d1079626-Reviews-Toyama_Manten_Hotel-Toyama_Toyama_Prefecture_Chubu.html,4.0,84,930-0029,富山県,富山市,本町2-17,,〒930-0029 富山県富山市本町2-17,6826,16450,288
3560,706417,Hotel Anteroom Kyoto(京都Anteroom酒店),Hotel Anteroom Kyoto,4.4,9125.0,832,Hotel Anteroom Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d2168940-Reviews-Hotel_Anteroom_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.5,2,601-8044,京都府,京都市,南区東九条明田町7,,〒601-8044 京都府京都市南区東九条明田町7,6219,20211,127
3583,706446,Hotel Omoto(御本酒店),Hotel Omoto,4.2,15031.0,2849,Hotel Omoto,https://www.tripadvisor.com/Hotel_Review-g298118-d1098461-Reviews-Hotel_Omoto-Matsumoto_Nagano_Prefecture_Chubu.html,4.0,14,390-0303,長野県,松本市,浅間温泉3-13-10,,〒390-0303 長野県松本市浅間温泉3-13-10,12219,47886,40
3591,706455,Hotel Karuizawa 1130(轻井泽俱乐部酒店 轻井泽1130),Hotel Karuizawa 1130,3.5,12458.0,8187,Hotel Karuizawa 1130,https://www.tripadvisor.com/Hotel_Review-g1123094-d1167672-Reviews-Hotel_Karuizawa_1130-Tsumagoi_mura_Agatsuma_gun_Gunma_Prefecture_Kanto.html,4.0,82,377-1402,群馬県,吾妻郡嬬恋村,鎌原1453-2,,〒377-1402 群馬県吾妻郡嬬恋村鎌原1453-2,15107,92547,238
3612,706482,Ayun Takayama Central Hotel(阿芸高山中心酒店),Ayun Takayama Central Hotel,4.1,8633.0,1916,Ayun Takayama Central Hotel,https://www.tripadvisor.com/Hotel_Review-g298113-d1111691-Reviews-Ayun_Takayama_Central_Hotel-Takayama_Gifu_Prefecture_Chubu.html,3.5,6,506-0009,岐阜県,高山市,花岡町1-5-2,,〒506-0009 岐阜県高山市花岡町1-5-2,7107,11771,43
3613,706485,Hotel Hana(花酒店),Hotel Hana,4.1,12448.0,1888,Hotel Hana,https://www.tripadvisor.com/Hotel_Review-g298113-d1089551-Reviews-Hotel_Hana-Takayama_Gifu_Prefecture_Chubu.html,3.5,6,506-0007,岐阜県,高山市,総和町1-78,,〒506-0007 岐阜県高山市総和町1-78,6091,12957,43
3617,706489,Hotel Acty(ACTY酒店),Hotel Acty,3.0,9780.0,1902,Hotel Acty,https://www.tripadvisor.com/Hotel_Review-g298113-d1076506-Reviews-Hotel_Acty-Takayama_Gifu_Prefecture_Chubu.html,3.5,6,506-0026,岐阜県,高山市,花里町3-46,,〒506-0026 岐阜県高山市花里町3-46,9772,28429,34
3644,706529,Ito Palace Hotel(伊藤皇宫大酒店),Ito Palace Hotel,4.2,8000.0,1702,Ito Palace Hotel,https://www.tripadvisor.com/Hotel_Review-g298123-d1080147-Reviews-Ito_Palace_Hotel-Ito_Shizuoka_Prefecture_Chubu.html,3.5,5,414-0002,静岡県,伊東市,湯川295,,〒414-0002 静岡県伊東市湯川295,6108,128262,37
