keyword,translated_keyword,0: All Prices,1: 0 to 2500,2: 2500 to 5000 yen,"3: 5000 to 10,000 yen","4: 10,000 to 15,000 yen","5: 15,000 to 20,000 yen","6: 20,000 to 30,000 yen","7: 30,000 to 50,000 yen","8: 50,000 to 100,000 yen","9: 100,000 to 200,000 yen"
热情 态度,Enthusiasm attitude,54,0,0,0,6,11,13,6,16,0
热情 感觉,Passion feeling,3,0,0,0,0,2,0,0,0,0
热情 房间,Warm room,6,0,0,0,0,0,4,0,0,0
热情 接待,Warm reception,4,0,0,0,0,0,0,0,0,0
热情 有的,Enthusiasm,3,0,0,0,0,0,2,0,0,0
热情 服务,Warm service,212,0,0,0,11,35,60,31,64,10
热情 服务员,Enthusiastic waiter,128,0,0,2,7,16,24,28,45,6
热情 服务生,Passionate waiter,13,0,0,0,0,0,2,0,7,0
热情 环境,Warm environment,2,0,0,0,0,0,0,0,0,0
热情 眼,Passion eye,2,0,0,0,0,0,0,0,2,0
热情 老板,Enthusiastic boss,5,0,0,0,0,2,0,0,0,0
热情 英语,Passion English,2,0,0,0,0,0,0,0,0,0
热情 行李员,Passionate Bellman,2,0,0,0,0,0,0,0,2,0
热情 酒店,Passion hotel,8,0,0,0,0,2,0,0,2,0
热情 阿姨,Passionate aunt,3,0,0,0,0,0,2,0,0,0
环境,surroundings,3522,0,0,17,123,447,743,587,1438,167
真心,sincere,580,0,0,7,25,70,136,86,237,19
真心 交通,Sincere traffic,7,0,0,0,0,2,0,0,3,0
真心 位置,True position,4,0,0,0,0,3,0,0,0,0
真心 夜景,True heart,2,0,0,0,0,0,0,0,2,0
真心 感觉,Really feel,3,0,0,0,0,0,0,0,3,0
真心 房间,Sincere room,13,0,0,0,0,0,3,2,6,0
真心 推荐,Really recommend,6,0,0,0,0,0,2,0,3,0
真心 楼下,Sincerely downstairs,2,0,0,0,0,0,0,0,0,0
真心 环境,Sincere environment,3,0,0,0,0,0,0,0,2,0
真心 酒店,True hotel,10,0,0,0,0,0,2,0,6,0
窗,window,174,0,0,0,8,18,40,36,69,3
算,Calculate,3320,0,0,35,196,462,844,652,1077,54
繁华 便利,Prosperous and convenient,2,0,0,0,0,0,0,0,2,0
美景,Beauty,78,0,0,0,0,0,6,16,54,2
美食,Gourmet,444,0,0,0,6,43,85,63,231,15
老,old,603,0,0,4,45,53,123,114,253,11
老 人,Old man,6,0,0,0,0,0,4,0,2,0
老 儿,Old man,2,0,0,0,0,0,0,0,0,0
老 先生,Old sir,4,0,0,0,0,0,0,0,2,0
老 古董,Old antique,3,0,0,0,0,0,0,2,0,0
老 品牌,Old brand,10,0,0,0,0,0,0,0,7,0
老 城区,old Town,3,0,0,0,0,0,2,0,0,0
老 外观,Old appearance,3,0,0,0,0,2,0,0,0,0
老 夫,Old man,9,0,0,0,0,0,0,6,2,0
老 客人,Old guest,2,0,0,0,0,0,0,0,0,0
老 家具,Old furniture,2,0,0,0,0,0,0,0,0,0
老 宾馆,Old hotel,3,0,0,0,2,0,0,0,0,0
老 带,Old belt,3,0,0,0,0,2,0,0,0,0
老 床垫,Old mattress,2,0,0,0,0,2,0,0,0,0
老 店,Old shop,51,0,0,0,3,3,11,13,18,3
老 建筑,Old building,14,0,0,0,3,0,3,5,0,2
老 感觉,Old feeling,5,0,0,0,2,0,0,0,2,0
老 房子,old house,2,0,0,0,0,0,0,0,0,0
老 房间,Old room,19,0,0,0,0,0,3,9,6,0
老 旧,Old,2,0,0,0,0,0,0,0,0,0
老 星,Old star,4,0,0,0,0,0,0,0,3,0
老 服务,Old service,3,0,0,0,0,0,0,0,3,0
老 样子,same as usual,2,0,0,0,0,0,0,0,0,0
老 楼,Old building,22,0,0,0,0,0,9,4,9,0
老 款,old style,2,0,0,0,0,0,0,0,0,0
老 点,Old point,7,0,0,0,2,0,0,0,3,0
老 烟鬼,Old smoker,2,0,0,0,0,0,2,0,0,0
老 爷爷,Old grandpa,4,0,0,0,0,0,0,3,0,0
老 硬件,Old hardware,2,0,0,0,0,0,0,0,2,0
老 街,Old street,2,0,0,0,0,0,0,0,0,0
老 装修,Old decoration,15,0,0,0,0,0,2,2,11,0
老 设备,Old equipment,15,0,0,0,2,3,4,0,5,0
老 设施,Old facility,102,0,0,0,13,10,22,15,39,2
老 酒,Old wine,34,0,0,0,3,2,5,6,18,0
老 酒店,Old hotel,140,0,0,0,8,18,20,26,66,0
老 阿姨,Old aunt,2,0,0,0,0,0,0,0,2,0
老 风格,Old style,2,0,0,0,0,0,0,0,0,0
老 饭店,Old hotel,4,0,0,0,0,0,0,2,0,0
老 馆,Old hall,3,0,0,0,0,0,0,0,2,0
老 鼻子,Old nose,2,0,0,0,0,0,2,0,0,0
舒服,Comfortable,1901,0,0,13,79,254,466,339,657,93
舒服 一如既往,Comfortable as always,2,0,0,0,0,0,0,0,0,0
舒服 产品,Comfortable product,2,0,0,0,0,0,0,2,0,0
舒服 人,Comfortable,6,0,0,0,0,0,4,0,0,0
舒服 人间,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 住宿,Comfortable accommodation,5,0,0,0,0,0,0,0,2,0
舒服 体验,Comfortable experience,6,0,0,0,0,0,3,0,3,0
舒服 出差,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 区域,Comfort zone,2,0,0,0,0,0,0,0,0,0
舒服 卫生,Comfortable and hygienic,3,0,0,0,0,0,0,0,0,0
舒服 卫生间,Comfortable toilet,3,0,0,0,0,0,3,0,0,0
舒服 吃,Comfortable eating,2,0,0,0,0,0,0,0,0,0
舒服 周边,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 品,Comfortable,17,0,0,0,0,3,2,3,8,0
舒服 地方,Comfortable place,6,0,0,0,0,0,0,2,2,0
舒服 坐,Comfortable sitting,2,0,0,0,0,0,0,0,0,0
舒服 大堂,Comfortable lobby,3,0,0,0,0,0,0,0,3,0
舒服 好,Comfortable good,2,0,0,0,0,0,2,0,0,0
舒服 子,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 孩子,Comfortable child,2,0,0,0,0,0,0,0,2,0
舒服 宝宝,Comfortable baby,2,0,0,0,0,0,0,0,2,0
舒服 客房,Comfortable rooms,2,0,0,0,0,2,0,0,0,0
舒服 寝具,Comfortable bedding,2,0,0,0,0,0,0,0,0,0
舒服 带,Comfortable,2,0,0,0,0,0,0,2,0,0
舒服 床,Comfortable bed,211,0,0,2,10,26,59,41,61,12
舒服 床垫,Comfortable mattress,8,0,0,0,0,2,3,0,3,0
舒服 床铺,Comfortable bed,6,0,0,0,0,2,2,0,0,0
舒服 心里,Comfortable,3,0,0,0,0,0,0,0,0,0
舒服 感觉,Comfortable feeling,13,0,0,0,2,3,3,2,3,0
舒服 房,Comfortable room,12,0,0,0,0,0,3,4,3,0
舒服 房间,Comfortable room,86,0,0,0,3,15,20,13,33,2
舒服 拖鞋,Comfortable slippers,4,0,0,0,0,0,0,3,0,0
舒服 按摩,Comfortable massage,2,0,0,0,0,0,0,2,0,0
舒服 按摩椅,Comfortable massage chair,9,0,0,0,0,2,0,6,0,0
舒服 整体,Comfortable overall,2,0,0,0,0,0,0,0,0,0
舒服 旅行,Comfortable travel,2,0,0,0,0,0,0,0,2,0
舒服 早餐,Comfortable breakfast,2,0,0,0,0,0,0,0,2,0
舒服 服务,Comfortable service,3,0,0,0,0,0,0,0,0,2
舒服 枕头,Comfortable pillow,26,0,0,0,4,0,6,5,9,0
舒服 池,Comfortable pool,3,0,0,0,0,2,0,0,0,0
舒服 汤,Comfortable soup,3,0,0,0,0,0,0,0,3,0
舒服 沙发,Comfortable sofa,2,0,0,0,0,0,0,0,0,0
舒服 泡,Comfortable,5,0,0,0,0,0,0,0,3,0
舒服 泡汤,Comfortable,6,0,0,0,0,0,0,0,4,0
舒服 泡泡,Comfortable,2,0,0,0,0,0,0,2,0,0
舒服 泡泡澡,Comfortable bubble bath,4,0,0,0,0,0,4,0,0,0
舒服 泡澡,Comfortable bath,9,0,0,0,0,0,3,0,4,0
舒服 洗,Comfortable wash,3,0,0,0,0,0,0,0,0,0
舒服 洗漱,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 浴场,Comfortable,3,0,0,0,0,0,0,0,0,0
舒服 浴室,Comfortable bathroom,4,0,0,0,0,0,2,0,0,0
舒服 浴缸,Comfortable bathtub,4,0,0,0,0,0,2,0,2,0
舒服 海风,Comfortable,2,0,0,0,0,0,0,2,0,0
舒服 淋浴,Comfortable shower,2,0,0,0,0,0,0,0,0,0
舒服 温泉,Comfortable,38,0,0,0,0,2,4,9,22,0
舒服 澡堂,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 环境,Comfortable environment,8,0,0,0,0,0,0,0,5,0
舒服 用品,Comfortable,4,0,0,0,0,0,3,0,0,0
舒服 睡,Comfortable sleep,3,0,0,0,0,0,0,0,0,0
舒服 睡衣,Comfortable pajamas,4,0,0,0,0,2,0,0,0,0
舒服 空间,Comfortable space,2,0,0,0,0,0,0,0,2,0
舒服 肚子,Comfortable belly,2,0,0,0,0,0,0,0,2,0
舒服 色调,Comfortable tone,3,0,0,0,0,2,0,0,0,0
舒服 行走,Comfortable walking,4,0,0,0,0,0,0,0,4,0
舒服 被子,Comfortable quilt,38,0,0,0,0,6,12,3,16,0
舒服 装修,Comfortable decoration,2,0,0,0,0,0,0,0,0,0
舒服 设施,Comfortable facilities,10,0,0,0,0,2,0,0,4,2
舒服 酒店,Comfortable hotel,65,0,0,0,2,6,14,12,29,2
舒服 马桶,Comfortable toilet,5,0,0,0,0,0,3,0,0,0
花园,garden,125,0,0,0,2,7,22,23,67,4
购物,shopping,4518,0,0,31,105,580,1070,684,1942,106
赞,awesome,1941,0,0,12,36,180,315,337,953,108
赤坂,Akasaka,38,0,0,0,0,6,31,0,0,0
距离,distance,2504,0,0,32,204,474,721,365,635,73
边,side,471,0,0,6,9,76,107,121,146,6
过,Pass,2084,0,0,38,64,343,557,338,684,60
近,near,5743,0,0,64,372,1140,1571,1027,1498,71
近 アメ,Near アメ,4,0,0,0,0,0,4,0,0,0
近 专卖店,Near specialty store,2,0,0,0,0,0,0,0,2,0
近 中心,Near center,9,0,0,0,0,0,2,0,5,0
近 乐园,Near paradise,3,0,0,0,0,0,0,3,0,0
近 交通,Near traffic,7,0,0,0,0,3,2,0,0,0
近 仓库,Near warehouse,3,0,0,0,0,0,0,2,0,0
近 优势,Near advantage,4,0,0,0,0,2,0,0,0,0
近 优点,Near advantages,11,0,0,0,2,3,6,0,0,0
近 便利店,Near convenience store,6,0,0,0,2,2,0,2,0,0
近 全家,Near the whole family,2,0,0,0,0,0,0,0,0,0
近 公交车,Near the bus,3,0,0,0,0,0,0,0,0,0
近 公司,Near company,6,0,0,0,0,0,0,0,4,0
近 公园,Near the park,11,0,0,0,0,2,2,3,4,0
近 内线,Near inside,2,0,0,0,0,0,0,0,2,0
近 出口,Near exit,29,0,0,0,0,10,5,8,4,0
近 出来,Near out,3,0,0,0,0,3,0,0,0,0
近 出站口,Near the exit,2,0,0,0,0,0,0,0,0,0
近 前台,Near the front desk,2,0,0,0,0,0,0,0,0,0
近 区,Near zone,4,0,0,0,2,0,0,0,0,0
近 区域,Near area,2,0,0,0,0,0,0,0,0,0
近 博物馆,Near museum,3,0,0,0,0,0,0,0,2,0
近 卫生,Near hygiene,2,0,0,0,0,0,0,0,0,0
近 厅,Near the hall,21,0,0,0,0,0,2,0,18,0
近 原宿,Near Harajuku,2,0,0,0,0,0,0,0,0,0
近 友,Close friend,3,0,0,0,0,2,0,0,0,0
近 周围,Around,6,0,0,0,0,0,0,2,2,0
近 周边,Near,5,0,0,0,0,0,0,0,4,0
近 商业区,Near commercial area,7,0,0,0,3,0,0,0,0,0
近 商业街,Near commercial street,15,0,0,0,0,0,4,2,7,0
近 商圈,Near business district,3,0,0,0,0,0,0,0,0,0
近 商场,Near the mall,17,0,0,0,2,0,3,3,8,0
近 商店,Near store,3,0,0,0,0,2,0,0,0,0
近 喜,Near hi,12,0,0,0,0,8,3,0,0,0
近 图,Close figure,3,0,0,0,0,0,0,0,2,0
近 地区,Near area,2,0,0,0,0,2,0,0,0,0
近 地方,Near place,29,0,0,0,2,3,13,6,4,0
近 地点,Near location,6,0,0,0,0,0,3,0,2,0
近 地铁,Near subway,119,0,0,2,13,40,37,4,22,0
近 地铁口,Near the subway exit,12,0,0,0,0,6,3,0,3,0
近 地铁站,Near subway station,139,0,0,2,11,36,34,14,38,4
近 场站,Near field station,4,0,0,0,0,0,0,0,3,0
近 城,Near city,10,0,0,0,0,0,4,0,5,0
近 堀,Near Hori,7,0,0,0,0,3,0,2,0,0
近 夜景,Close up,2,0,0,0,0,0,0,0,0,0
近 大学,Near university,4,0,0,0,0,0,2,2,0,0
近 大巴,Near the bus,6,0,0,0,0,2,3,0,0,0
近 好处,Near benefits,7,0,0,0,0,2,0,3,0,0
近 妆店,Near makeup shop,4,0,0,0,0,0,0,3,0,0
近 宾馆,Near hotel,3,0,0,0,0,0,0,0,0,0
近 对面,Near opposite,13,0,0,0,0,0,2,3,7,0
近 寺,Near temple,14,0,0,0,3,0,10,0,0,0
近 小路,Near path,7,0,0,0,0,0,0,2,5,0
近 屋,Near house,5,0,0,0,0,0,0,3,0,0
近 展览馆,Near the exhibition hall,2,0,0,0,0,2,0,0,0,0
近 展馆,Near the exhibition hall,2,0,0,0,0,2,0,0,0,0
近 山,Near mountain,15,0,0,0,0,0,0,13,2,0
近 崛,Near rise,17,0,0,0,2,3,0,2,10,0
近 崛心斋桥,Near Horshinsaibashi,3,0,0,0,0,0,0,3,0,0
近 巴士,Near the bus,2,0,0,0,0,0,0,0,2,0
近 市中心,Near city center,3,0,0,0,0,0,0,0,0,0
近 市场,Near market,17,0,0,0,0,4,2,5,2,3
近 店,Near shop,34,0,0,0,0,2,9,6,16,0
近 总站,Near terminus,4,0,0,0,0,0,2,0,0,0
近 感觉,Close feeling,3,0,0,0,0,0,0,0,2,0
近 房间,Near room,18,0,0,0,0,7,3,6,2,0
近 掘,Near dig,9,0,0,0,0,4,0,0,4,0
近 方面,Near aspect,3,0,0,0,0,0,0,0,0,0
近 旁边,Near by,6,0,0,0,0,0,3,0,2,0
近 旅馆,Near hotel,3,0,0,0,0,0,0,0,0,0
近 晚上,Near night,2,0,0,0,0,0,0,0,0,0
近 景点,Near Attractions,12,0,0,0,0,2,0,6,2,0
近 服务,Near service,5,0,0,0,0,2,3,0,0,0
近 札口,Near the gate,8,0,0,0,0,8,0,0,0,0
近 札幌站,Near Sapporo Station,12,0,0,0,0,0,2,8,2,0
近 机场,Near the airport,35,0,0,0,2,15,5,4,8,0
近 村,Near the village,4,0,0,0,2,0,0,2,0,0
近 树,Near tree,2,0,0,0,0,0,0,0,0,0
近 桥,Near bridge,160,0,0,0,5,35,18,21,81,0
近 楼下,Near downstairs,7,0,0,0,0,2,0,3,0,0
近 步行,Near walk,6,0,0,0,0,0,3,0,2,0
近 波线,Near wave line,2,0,0,0,0,0,0,2,0,0
近 海滩,Near beach,3,0,0,0,0,0,0,2,0,0
近 海边,Near the sea,2,0,0,0,0,0,0,0,0,0
近 温泉,Near hot spring,4,0,0,0,0,0,0,0,3,0
近 港口,Near port,2,0,0,0,0,0,0,0,0,0
近 火车站,Near the train station,21,0,0,0,2,7,3,5,4,0
近 狸小路,Near Tanukikoji,4,0,0,0,0,0,0,3,0,0
近 班车,Near Shuttle,2,0,0,0,0,0,0,0,0,0
近 田,Near field,2,0,0,0,0,0,0,0,0,0
近 电视台,Near TV station,2,0,0,0,0,0,0,0,0,0
近 电视塔,Near TV Tower,2,0,0,0,2,0,0,0,0,0
近 电车,Near tram,3,0,0,0,2,0,0,0,0,0
近 百货,Near department store,29,0,0,0,2,0,7,2,17,0
近 百货店,Near department store,3,0,0,0,0,0,2,0,0,0
近 皇居,Near Imperial Palace,2,0,0,0,0,0,0,0,0,0
近 社,Near society,10,0,0,0,10,0,0,0,0,0
近 神社,Near shrine,2,0,0,0,0,0,0,0,2,0
近 离,Close away,5,0,0,0,0,0,0,0,4,0
近 秋叶原,Near Akihabara,2,0,0,0,0,0,0,0,0,0
近 站,Near station,114,0,0,0,14,36,23,25,16,0
近 线,Near line,15,0,0,0,0,3,8,2,2,0
近 缆车,Near the cable car,2,0,0,0,0,0,0,0,0,0
近 缺点,Shortcomings,2,0,0,0,0,0,2,0,0,0
近 美食街,Near Food Street,2,0,0,0,0,0,0,0,0,0
近 街,Near street,16,0,0,0,2,4,2,2,5,0
近 西,Near West,2,0,0,0,0,0,0,0,2,0
近 西口,Near West Exit,7,0,0,0,0,0,6,0,0,0
近 设施,Near facility,3,0,0,0,0,0,0,2,0,0
近 话,Near words,8,0,0,0,0,0,4,0,2,0
近 购物,Near shopping,10,0,0,0,0,0,3,0,5,0
近 走走,Close,3,0,0,0,0,0,0,0,3,0
近 超市,Near supermarket,10,0,0,0,0,2,2,4,2,0
近 距离,Close range,16,0,0,0,0,5,0,5,3,0
近 路,Short way,16,0,0,0,0,0,2,6,7,0
近 路程,Near distance,10,0,0,0,0,0,2,3,5,0
近 车站,Near the station,82,0,0,0,10,22,29,10,11,0
近 边上,Near side,4,0,0,0,0,0,0,0,3,0
近 通,Near pass,2,0,0,0,0,0,0,0,2,0
近 遗憾,Almost regret,2,0,0,0,0,0,0,0,0,0
近 酒店,Near hotel,495,0,0,4,29,95,177,87,94,9
近 鉄塔,Near Railway Tower,3,0,0,0,0,0,3,0,0,0
近 铁,Kintetsu,57,0,0,0,5,8,6,12,26,0
近 铁塔,Near the tower,2,0,0,0,0,0,0,0,0,0
近 铁线,Kintetsu Line,5,0,0,0,2,0,0,0,0,0
近 铁路,Near railway,2,0,0,0,0,0,0,0,0,0
近 附,Close to,2,0,0,0,0,0,0,0,0,0
近 附近,Near near,8,0,0,0,0,0,4,0,2,0
近 離地鐵站,Close to the subway station,3,0,0,0,0,0,0,0,0,0
近 顿堀,Near Tombori,2,0,0,0,0,0,0,0,0,0
近 顿挫,Nearly frustrated,2,0,0,0,0,2,0,0,0,0
近 顿觉,Near suddenly,4,0,0,0,0,0,0,0,4,0
近 飞机场,Near the airport,2,0,0,0,0,2,0,0,0,0
近 食物,Near food,2,0,0,0,0,2,0,0,0,0
近 餐厅,Near the restaurant,5,0,0,0,0,2,0,0,0,0
近 餐饮,Near Dining,2,0,0,0,0,0,0,2,0,0
近 馆子,Near restaurant,2,0,0,0,0,0,0,2,0,0
远,far,2226,0,0,48,193,349,553,391,618,74
远 中心,Far center,3,0,0,0,0,0,0,0,2,0
远 乐园,Far paradise,2,0,0,0,0,0,0,0,2,0
远 交通,Far traffic,3,0,0,0,0,0,0,0,3,0
远 位置,Far location,40,0,0,2,2,6,7,5,15,3
远 公园,Far park,2,0,0,0,0,0,0,0,0,0
远 出口,Far exit,3,0,0,0,2,0,0,0,0,0
远 卫生,Far health,2,0,0,0,0,0,0,0,0,0
远 后面,Far behind,6,0,0,0,0,0,2,0,3,0
远 周围,Far around,3,0,0,0,0,0,2,0,0,0
远 商业区,Business district,2,0,0,0,0,0,0,0,0,0
远 商业街,Far commercial street,2,0,0,0,0,0,0,0,0,0
远 商场,Far away,2,0,0,0,0,0,0,0,0,0
远 商城,Far mall,2,0,0,0,0,0,0,0,2,0
远 地方,Far place,24,0,0,0,5,4,5,3,6,0
远 地段,Far away,4,0,0,0,0,0,2,0,0,0
远 地点,Far location,2,0,0,0,0,0,0,0,0,0
远 地铁,Far subway,29,0,0,0,4,6,10,4,5,0
远 地铁口,Far away,2,0,0,0,0,0,0,2,0,0
远 地铁站,Far subway station,29,0,0,0,3,7,7,4,6,0
远 场,Far field,3,0,0,0,0,0,0,0,2,0
远 城,Far city,4,0,0,0,0,0,0,2,0,0
远 堺东站,Far Sakai East Station,2,0,0,0,2,0,0,0,0,0
远 塔楼,Far tower,2,0,0,0,0,0,0,0,0,0
远 处,far away,30,0,0,0,4,5,6,7,7,0
远 大巴,Far bus,2,0,0,0,0,0,0,0,0,0
远 天桥,Far flyover,2,0,0,0,0,0,0,0,0,0
远 对面,Far opposite,2,0,0,0,0,0,0,0,0,0
远 寺,Far temple,2,0,0,0,0,0,0,0,0,0
远 屋,Far house,4,0,0,0,0,0,0,0,2,0
远 山,Far mountain,5,0,0,0,0,0,0,2,3,0
远 市中心,Far downtown,2,0,0,0,0,0,0,0,0,0
远 市区,Far downtown,5,0,0,0,0,2,0,0,2,0
远 店,Far shop,9,0,0,0,0,0,2,3,0,0
远 房间,Far room,5,0,0,0,0,0,2,0,2,0
远 拉面,Far ramen,2,0,0,0,0,0,2,0,0,0
远 旁边,Far side,3,0,0,0,0,0,0,0,2,0
远 景点,Far away,14,0,0,0,0,3,6,4,0,0
远 服务,Far service,3,0,0,0,0,0,0,0,2,0
远 札幌站,Sapporo Station,2,0,0,0,0,0,0,0,0,0
远 机场,Far airport,12,0,0,0,2,4,0,2,3,0
远 桥,Far bridge,13,0,0,0,0,4,0,5,3,0
远 楼下,Far downstairs,9,0,0,0,3,0,3,0,2,0
远 步行,Far walk,7,0,0,0,2,0,0,3,2,0
远 波,Far wave,2,0,0,0,0,0,0,0,2,0
远 火车站,Far away,5,0,0,0,0,0,2,0,0,0
远 点,Further,175,0,0,2,18,32,33,36,51,3
远 百货,Far away,4,0,0,0,0,0,2,0,0,0
远 码头,Far pier,2,0,0,0,0,0,0,0,0,0
远 站,Far station,26,0,0,0,2,2,3,10,5,4
远 线,Far line,4,0,0,0,0,3,0,0,0,0
远 缺点,Far disadvantage,9,0,0,0,0,2,0,0,4,0
远 美食,Far away,2,0,0,0,0,0,0,0,2,0
远 街,Far street,5,0,0,0,0,0,0,3,0,0
远 话,Far away,4,0,0,0,0,0,0,0,2,0
远 购物,Far shopping,3,0,0,0,0,0,3,0,0,0
远 走,Far away,4,0,0,0,0,0,0,0,3,0
远 超市,Far supermarket,4,0,0,0,0,0,0,2,0,0
远 距离,Far distance,15,0,0,0,0,0,7,2,3,0
远 路,Far way,8,0,0,0,0,0,2,3,2,0
远 路程,Far distance,2,0,0,0,0,0,0,0,0,0
远 车站,Far away,23,0,0,0,2,9,6,3,2,0
远 通,Far pass,3,0,0,0,0,2,0,0,0,0
远 遗憾,Far sorry,2,0,0,0,0,0,0,0,0,0
远 酒店,Far hotel,95,0,0,2,12,9,21,24,23,4
远 门,Far door,2,0,0,0,0,0,0,0,2,0
远 门口,Far doorway,3,0,0,0,0,0,2,0,0,0
远 顿堀,Far tombori,2,0,0,0,0,0,0,0,0,0
远 马路,Far road,3,0,0,0,0,0,0,0,0,0
选择,select,3252,0,0,19,94,384,704,475,1453,123
里,in,2234,0,0,26,107,400,528,393,700,80
问题,problem,985,0,0,15,64,201,215,157,309,24
附近,nearby,3444,0,0,41,189,669,974,605,893,73
陈旧,obsolete,491,0,0,0,47,60,115,106,155,8
陈旧 内部,Old interior,2,0,0,0,0,2,0,0,0,0
陈旧 客房,Outdated rooms,2,0,0,0,0,0,0,0,2,0
陈旧 家具,Obsolete furniture,5,0,0,0,2,0,2,0,0,0
陈旧 感觉,Stale feeling,4,0,0,0,0,0,0,0,2,0
陈旧 房间,Outdated room,20,0,0,0,0,2,2,5,10,0
陈旧 服务,Obsolete service,2,0,0,0,0,0,0,0,0,0
陈旧 点,Stale point,18,0,0,0,5,2,7,0,2,0
陈旧 装修,Old decoration,10,0,0,0,0,0,6,2,0,0
陈旧 设备,Obsolete equipment,34,0,0,0,3,5,10,10,6,0
陈旧 设施,Obsolete facilities,272,0,0,0,26,32,58,63,89,4
陈旧 酒店,Outdated hotel,17,0,0,0,2,3,4,2,6,0
风景,landscape,713,0,0,2,9,43,60,122,442,35
饭,rice,198,0,0,0,12,19,58,44,61,3
